Sample	posterior	ESS(posterior)	likelihood	prior	
0	-6307.27740390033	5.5	-6299.949854881523	-7.327549018806845	
1	-6305.137605387504	5.6	-6299.740302742496	-5.397302645007975	
2	-6305.137605387504	5.6	-6299.740302742496	-5.397302645007975	
3	-6305.5854021700625	5.8	-6298.725931032548	-6.859471137514772	
4	-6305.5854021700625	5.8	-6298.725931032548	-6.859471137514772	
5	-6304.061398266232	5.9	-6298.0184441137235	-6.042954152507779	
6	-6302.447596704103	6.7	-6296.7425129920775	-5.705083712025337	
