Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-8310.784520338304	-8326.602920632567	N	-8310.784520338304	-15.81840029426417
1	-8239.402539388293	-8243.77528721183	2.0	-8239.402539388293	-4.372747823538138
2	-7420.671910972134	-7428.639515947983	3.0	-7420.671910972134	-7.967604975849158
3	-7238.1810061536735	-7242.533269308727	4.0	-7238.1810061536735	-4.3522631550532065
4	-7137.5225133516105	-7140.2315604971855	3.5	-7137.5225133516105	-2.7090471455748952
5	-6881.841522089979	-6886.368527478136	2.8	-6881.841522089979	-4.527005388156413
6	-6631.280646194318	-6633.944410425389	2.8	-6631.280646194318	-2.66376423107082
7	-6525.9599031636335	-6533.138907157628	2.8	-6525.9599031636335	-7.179003993994516
8	-6493.242035678742	-6496.5562551130715	2.9	-6493.242035678742	-3.314219434329912
9	-6439.374932182902	-6443.5144255601235	3.1	-6439.374932182902	-4.1394933772215605
10	-6410.762481457085	-6417.499115238832	3.1	-6410.762481457085	-6.736633781746237
11	-6400.110419965622	-6409.094978035647	3.0	-6400.110419965622	-8.984558070025013
12	-6364.842789006704	-6371.283749640316	3.0	-6364.842789006704	-6.4409606336124225
13	-6361.18074900533	-6366.965563205442	3.1	-6361.18074900533	-5.78481420011199
14	-6353.250409117388	-6358.344903568995	3.2	-6353.250409117388	-5.094494451606664
15	-6352.2322535234125	-6357.254510499274	3.4	-6352.2322535234125	-5.022256975861947
16	-6343.9413640007715	-6349.027444819137	3.5	-6343.9413640007715	-5.086080818365484
17	-6328.692235168628	-6334.8748376354615	3.7	-6328.692235168628	-6.182602466833388
18	-6326.328814857386	-6331.960792631233	3.9	-6326.328814857386	-5.631977773846884
19	-6320.455014331844	-6325.1453794084755	3.6	-6320.455014331844	-4.690365076631686
20	-6318.465342328381	-6323.661099546309	3.7	-6318.465342328381	-5.195757217927844
21	-6316.602425845817	-6322.673841860555	3.9	-6316.602425845817	-6.071416014737437
22	-6314.735194547444	-6319.419898409922	4.0	-6314.735194547444	-4.684703862477939
23	-6312.78449550559	-6318.122817103779	4.1	-6312.78449550559	-5.338321598189637
24	-6312.5066368402195	-6318.230512256279	4.2	-6312.5066368402195	-5.7238754160596015
25	-6310.685357254547	-6315.906177240141	4.3	-6310.685357254547	-5.220819985593669
26	-6310.561179303067	-6317.478911907966	4.5	-6310.561179303067	-6.917732604899781
27	-6309.203490592622	-6315.779162388064	4.6	-6309.203490592622	-6.575671795442004
28	-6308.531704910838	-6314.393501089231	4.7	-6308.531704910838	-5.861796178393067
29	-6307.9963744907245	-6313.236255299088	5.1	-6307.9963744907245	-5.239880808363701
30	-6306.26328249017	-6312.198572209198	5.3	-6306.26328249017	-5.935289719027621
31	-6305.514329769102	-6311.898282629898	5.4	-6305.514329769102	-6.3839528607959455
32	-6299.949854881523	-6307.27740390033	5.5	-6299.949854881523	-7.327549018806845
33	-6299.740302742496	-6305.137605387504	5.6	-6299.740302742496	-5.397302645007975
34	-6298.725931032548	-6305.5854021700625	5.8	-6298.725931032548	-6.859471137514772
35	-6298.0184441137235	-6304.061398266232	5.9	-6298.0184441137235	-6.042954152507779
36	-6297.749684398146	-6303.893368325801	6.0	-6297.749684398146	-6.143683927654677
37	-6297.353864316794	-6307.312462944378	6.2	-6297.353864316794	-9.958598627584234
