Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-11596.06217096598	-11597.71915599803	N	-11596.06217096598	-1.6569850320489286
1	-10795.416786719417	-10802.800675365666	2.0	-10795.416786719417	-7.383888646249492
2	-8961.676696029728	-8972.47428040076	3.0	-8961.676696029728	-10.797584371031302
3	-8532.235155478284	-8549.120843880211	4.0	-8532.235155478284	-16.88568840192874
4	-8345.862666420275	-8368.44083388454	3.5	-8345.862666420275	-22.578167464266567
5	-8320.928250541669	-8339.099131334584	3.0	-8320.928250541669	-18.170880792915895
6	-8314.326104446223	-8328.57594200516	3.1	-8314.326104446223	-14.249837558936392
7	-8239.959249701136	-8255.361747477891	3.3	-8239.959249701136	-15.402497776755215
8	-7948.176237892472	-7961.750837925545	3.7	-7948.176237892472	-13.574600033072624
9	-7800.843213883273	-7808.191918431667	5.0	-7800.843213883273	-7.348704548393078
10	-7601.27772409232	-7611.180374716851	4.9	-7601.27772409232	-9.9026506245307
11	-7571.413268831097	-7582.654075590349	4.6	-7571.413268831097	-11.240806759251075
12	-7508.37413782361	-7520.996250465262	4.3	-7508.37413782361	-12.622112641651936
13	-7507.4683635591955	-7519.031658326918	4.1	-7507.4683635591955	-11.563294767722642
14	-7501.406322462095	-7512.895239212853	4.0	-7501.406322462095	-11.488916750758053
15	-7498.075147594776	-7508.458331800405	3.9	-7498.075147594776	-10.383184205628476
16	-7495.584017586906	-7506.913619409824	3.8	-7495.584017586906	-11.329601822917382
17	-7492.076574780542	-7503.365864476586	3.8	-7492.076574780542	-11.289289696043463
18	-7489.622516527676	-7498.585076539867	3.8	-7489.622516527676	-8.962560012191075
19	-7487.481478624531	-7499.549692533143	2.7	-7487.481478624531	-12.068213908611662
20	-7480.738725407085	-7490.8536292673225	2.8	-7480.738725407085	-10.114903860237023
21	-7479.716994818162	-7496.55217106638	2.9	-7479.716994818162	-16.835176248218108
22	-7472.387030538077	-7484.187503829886	3.0	-7472.387030538077	-11.800473291809123
23	-7472.050084237645	-7484.231452805714	3.1	-7472.050084237645	-12.181368568068766
24	-7465.53139761745	-7475.845950790546	3.2	-7465.53139761745	-10.314553173095982
25	-7463.379066890381	-7475.928088551794	3.3	-7463.379066890381	-12.54902166141221
26	-7460.927803700873	-7470.908674532695	3.4	-7460.927803700873	-9.980870831822559
27	-7460.425730106105	-7471.76372223625	3.5	-7460.425730106105	-11.33799213014454
28	-7460.266062444738	-7472.845157865341	3.7	-7460.266062444738	-12.579095420603174
29	-7460.065199073259	-7474.0417245455355	3.8	-7460.065199073259	-13.976525472277139
30	-7458.5245791184725	-7469.031134775127	3.9	-7458.5245791184725	-10.506555656653788
31	-7458.492817868709	-7467.70745839437	4.1	-7458.492817868709	-9.214640525661329
32	-7458.361304005494	-7471.845275994388	4.2	-7458.361304005494	-13.48397198889398
33	-7458.305403000671	-7468.666332142794	4.3	-7458.305403000671	-10.360929142123695
34	-7458.158999528727	-7471.951644071499	4.5	-7458.158999528727	-13.792644542772125
35	-7457.697494437918	-7473.082708478548	4.6	-7457.697494437918	-15.385214040630213
36	-7457.530382624319	-7469.1685535614315	4.7	-7457.530382624319	-11.638170937112939
37	-7457.496031973784	-7467.722971840722	4.8	-7457.496031973784	-10.226939866937853
38	-7457.039124824457	-7468.724799336914	4.9	-7457.039124824457	-11.685674512456856
39	-7456.814778778466	-7466.941498639225	5.6	-7456.814778778466	-10.126719860759632
40	-7456.548072365049	-7468.582942950887	5.7	-7456.548072365049	-12.034870585837643
41	-7456.547605727759	-7467.918432765851	5.8	-7456.547605727759	-11.370827038092214
42	-7456.395008752196	-7466.6273066653675	6.0	-7456.395008752196	-10.232297913171374
43	-7456.37109713957	-7469.085665953921	6.1	-7456.37109713957	-12.71456881435104
44	-7456.262964169626	-7469.665483815259	6.3	-7456.262964169626	-13.402519645633205
45	-7456.218290480763	-7465.973900590559	6.4	-7456.218290480763	-9.7556101097958
46	-7456.110144651312	-7468.466149408139	6.5	-7456.110144651312	-12.356004756827256
47	-7456.038737331876	-7468.2849049498955	6.6	-7456.038737331876	-12.246167618019042
48	-7456.0310993018375	-7469.989806339567	6.8	-7456.0310993018375	-13.958707037729031
49	-7456.022455986524	-7467.737879563535	7.8	-7456.022455986524	-11.715423577011103
50	-7455.8878950497765	-7465.705693049019	7.9	-7455.8878950497765	-9.817797999242067
51	-7455.5311802710075	-7466.710506848835	8.1	-7455.5311802710075	-11.179326577828116
52	-7455.474470877444	-7465.818267913309	8.2	-7455.474470877444	-10.343797035864261
