Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-10784.781632917064	-10787.295829289726	N	-10784.781632917064	-2.5141963726617145
1	-9984.19717240741	-9990.364748214864	2.0	-9984.19717240741	-6.167575807454972
2	-9365.645695575256	-9377.32272361758	3.0	-9365.645695575256	-11.677028042324894
3	-8547.881184621283	-8561.260687009393	4.0	-8547.881184621283	-13.379502388110668
4	-8329.78936799689	-8344.333554695695	3.0	-8329.78936799689	-14.544186698805394
5	-7870.587772123949	-7884.502971028474	2.5	-7870.587772123949	-13.915198904524932
6	-7746.919303999663	-7757.428261476673	2.5	-7746.919303999663	-10.50895747701022
7	-7715.183529705788	-7726.75645434674	2.6	-7715.183529705788	-11.572924640952085
8	-7712.307821397093	-7727.49313817109	2.7	-7712.307821397093	-15.18531677399729
9	-7670.1755045811715	-7682.268897027814	3.0	-7670.1755045811715	-12.093392446642442
10	-7668.486985326472	-7681.776912288151	3.3	-7668.486985326472	-13.289926961678738
11	-7667.747883722688	-7679.262955469242	3.5	-7667.747883722688	-11.515071746553561
12	-7662.909036619576	-7673.923738864804	3.7	-7662.909036619576	-11.014702245228177
13	-7655.237773670886	-7666.062149418509	3.9	-7655.237773670886	-10.824375747622893
14	-7647.9668639943475	-7660.393247788492	4.1	-7647.9668639943475	-12.426383794144503
15	-7647.487529791238	-7661.868332502241	4.3	-7647.487529791238	-14.380802711003483
16	-7623.365886486036	-7634.848700175298	4.5	-7623.365886486036	-11.482813689262436
17	-7620.032230051106	-7630.743974742308	4.7	-7620.032230051106	-10.711744691201847
18	-7616.643426024978	-7627.679609910395	4.9	-7616.643426024978	-11.036183885416607
19	-7615.971057940674	-7626.460938290937	5.8	-7615.971057940674	-10.489880350262958
20	-7615.310049155592	-7624.540626664042	6.0	-7615.310049155592	-9.230577508449983
21	-7615.004556743268	-7627.125699623155	6.2	-7615.004556743268	-12.121142879887282
22	-7614.276167230806	-7623.480460169308	6.5	-7614.276167230806	-9.204292938501554
23	-7613.335519958774	-7622.578405461812	6.7	-7613.335519958774	-9.242885503037726
24	-7613.159747061134	-7623.266644914702	6.9	-7613.159747061134	-10.106897853568139
25	-7612.580948502202	-7625.668017072028	7.1	-7612.580948502202	-13.087068569826812
26	-7611.857947851214	-7625.363652311887	7.4	-7611.857947851214	-13.505704460672796
27	-7610.881739991127	-7621.929838463412	7.6	-7610.881739991127	-11.048098472285645
28	-7610.295693853078	-7620.905219595027	7.8	-7610.295693853078	-10.609525741949577
29	-7609.796488023456	-7622.375868677989	7.5	-7609.796488023456	-12.579380654533129
30	-7609.583239007749	-7619.250462025643	7.6	-7609.583239007749	-9.667223017894047
31	-7609.352088857542	-7619.213389778566	7.8	-7609.352088857542	-9.861300921023837
32	-7608.681133378211	-7618.244431168618	8.0	-7608.681133378211	-9.56329779040724
33	-7608.591359949823	-7618.178098060856	8.1	-7608.591359949823	-9.586738111034212
34	-7608.53480105412	-7620.620842601958	8.3	-7608.53480105412	-12.08604154783828
35	-7608.41128777508	-7617.768963124639	8.4	-7608.41128777508	-9.357675349558814
36	-7608.3339492850955	-7617.9799907962115	8.6	-7608.3339492850955	-9.646041511115731
37	-7608.320203703977	-7618.6286232667935	8.7	-7608.320203703977	-10.308419562816423
38	-7607.918821091321	-7617.602027406664	8.9	-7607.918821091321	-9.68320631534291
39	-7607.8781469435435	-7617.896203199946	9.0	-7607.8781469435435	-10.018056256402597
40	-7607.807186575879	-7618.1497858292405	9.2	-7607.807186575879	-10.342599253361485
41	-7607.763966248823	-7617.391004183831	9.4	-7607.763966248823	-9.62703793500826
42	-7607.74245529602	-7617.232872479975	9.5	-7607.74245529602	-9.490417183954937
43	-7607.713617066427	-7617.35196463686	9.7	-7607.713617066427	-9.638347570433696
44	-7607.669218313191	-7617.3574352093365	9.8	-7607.669218313191	-9.688216896145303
45	-7607.650300994959	-7617.550457705747	10.0	-7607.650300994959	-9.900156710787819
