Sample	posterior	ESS(posterior)	likelihood	prior	
0	-7627.679609910395	4.9	-7616.643426024978	-11.036183885416607	
1	-7627.679609910395	4.9	-7616.643426024978	-11.036183885416607	
2	-7627.679609910395	4.9	-7616.643426024978	-11.036183885416607	
3	-7627.679609910395	4.9	-7616.643426024978	-11.036183885416607	
4	-7626.460938290937	5.8	-7615.971057940674	-10.489880350262958	
5	-7626.460938290937	5.8	-7615.971057940674	-10.489880350262958	
6	-7626.460938290937	5.8	-7615.971057940674	-10.489880350262958	
7	-7623.480460169308	6.5	-7614.276167230806	-9.204292938501554	
