Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-7102.507558460307	-7112.477952939041	N	-7102.507558460307	-9.970394478733045
1	-6382.200314103952	-6378.046789146782	2.0	-6382.200314103952	4.153524957169953
2	-6231.603963894466	-6227.055056905639	3.0	-6231.603963894466	4.548906988826875
3	-5443.100454692	-5447.598906755583	4.0	-5443.100454692	-4.498452063582306
4	-5371.912846132494	-5365.870787931924	3.0	-5371.912846132494	6.042058200570943
5	-5339.956393725202	-5338.42434132474	2.5	-5339.956393725202	1.5320524004616343
6	-5292.9447888861005	-5290.879056120618	2.6	-5292.9447888861005	2.065732765482889
7	-5041.192160771108	-5035.992398835199	2.8	-5041.192160771108	5.199761935909233
8	-4944.093783203572	-4944.488704221834	3.0	-4944.093783203572	-0.39492101826302184
9	-4546.214736396523	-4545.359943187326	3.4	-4546.214736396523	0.8547932091966539
10	-4475.355890758624	-4480.52036059756	3.2	-4475.355890758624	-5.164469838936529
11	-4455.808449858385	-4456.446477465815	3.0	-4455.808449858385	-0.6380276074307245
12	-4424.861556050184	-4426.449208748804	2.8	-4424.861556050184	-1.5876526986206267
13	-4419.128577623915	-4420.94491733366	2.7	-4419.128577623915	-1.8163397097448615
14	-4407.210719589207	-4408.7914119519455	2.8	-4407.210719589207	-1.5806923627387899
15	-4382.864304186829	-4384.1819094499915	2.8	-4382.864304186829	-1.317605263162124
16	-4374.083801143194	-4375.586215470904	2.8	-4374.083801143194	-1.5024143277095163
17	-4370.517152918572	-4371.646629242799	2.8	-4370.517152918572	-1.1294763242263726
18	-4364.867317487161	-4366.144421552878	2.8	-4364.867317487161	-1.2771040657168928
19	-4362.1791542300125	-4363.759255790517	3.0	-4362.1791542300125	-1.5801015605050288
20	-4362.041641304465	-4366.379148385713	3.0	-4362.041641304465	-4.337507081248505
21	-4361.435885871362	-4362.947114643928	3.1	-4361.435885871362	-1.5112287725659557
22	-4361.034041757834	-4362.417297628934	3.2	-4361.034041757834	-1.3832558711004146
23	-4360.018995833298	-4361.209189278163	3.3	-4360.018995833298	-1.1901934448652876
24	-4358.282675435537	-4359.817864326462	3.4	-4358.282675435537	-1.5351888909248312
25	-4357.409568113852	-4359.313034322058	3.6	-4357.409568113852	-1.9034662082056788
26	-4355.305843282127	-4356.962572211999	3.7	-4355.305843282127	-1.6567289298722205
27	-4355.1286030660785	-4356.385263318484	3.8	-4355.1286030660785	-1.2566602524058552
28	-4354.949768642545	-4356.663361999964	4.0	-4354.949768642545	-1.7135933574192206
29	-4354.924630499756	-4356.300631065894	4.0	-4354.924630499756	-1.3760005661376584
30	-4354.57539970965	-4356.44376893139	4.1	-4354.57539970965	-1.8683692217402355
31	-4354.283185363445	-4357.4729577878925	4.3	-4354.283185363445	-3.1897724244476207
32	-4353.279790320286	-4354.477959365332	4.4	-4353.279790320286	-1.198169045045732
33	-4353.027873364435	-4354.774825059721	4.5	-4353.027873364435	-1.7469516952848434
34	-4352.98014323696	-4355.744726381072	4.6	-4352.98014323696	-2.764583144111287
35	-4352.934336892667	-4354.641020440828	4.8	-4352.934336892667	-1.7066835481612364
36	-4352.912632713155	-4355.263849714331	4.9	-4352.912632713155	-2.3512170011755655
37	-4352.8913773184495	-4354.232502808436	5.0	-4352.8913773184495	-1.3411254899867737
38	-4352.735119671035	-4354.240754320416	5.1	-4352.735119671035	-1.5056346493811426
39	-4352.5875527282205	-4354.043480105302	5.9	-4352.5875527282205	-1.4559273770807502
40	-4352.32353724334	-4353.944113233048	6.0	-4352.32353724334	-1.620575989707691
41	-4352.30993311849	-4353.539515620545	6.2	-4352.30993311849	-1.229582502054206
42	-4352.249379513441	-4353.549567474702	6.3	-4352.249379513441	-1.3001879612604672
43	-4352.184864160521	-4353.640890185767	6.5	-4352.184864160521	-1.4560260252457018
44	-4352.078741274292	-4353.550011438777	6.6	-4352.078741274292	-1.4712701644849935
45	-4352.052908512349	-4353.311305500328	6.8	-4352.052908512349	-1.2583969879785744
46	-4352.033325805396	-4355.140407992111	6.9	-4352.033325805396	-3.1070821867148166
47	-4351.995389104	-4353.61231179229	7.1	-4351.995389104	-1.6169226882894003
