"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7115.23562273662,4.83726400277914,0.0000000019034866152283,7.3422417983678
"2","GTR","relaxed_log_normal","yule",-7117.97630140897,5.25841735817482,0.000000000122825404553832,11.665629737134
"3","GTR","strict","birth_death",-7137.36822849918,7.48029107692666,4.65030325005635e-19,5.5748525028317
"4","GTR","strict","yule",-7259.88214599493,4.95253250332309,2.88644276113446e-72,5.64747479126329
"5","HKY","relaxed_log_normal","birth_death",-7119.39984649317,5.29344591451374,2.95835595846881e-11,10.0838874983619
"6","HKY","relaxed_log_normal","yule",-7116.17892866661,6.46012986182494,0.000000000741100774591825,9.96172543960511
"7","HKY","strict","birth_death",-7115.53067146476,5.14742850056508,0.00000000141713685524137,9.15715607999318
"8","HKY","strict","yule",-7109.74956880544,4.23137693398326,0.000000459317272305736,6.52216154473254
"9","JC69","relaxed_log_normal","birth_death",-7099.99486442562,3.92927025664834,0.00791638781793795,6.27917400105746
"10","JC69","relaxed_log_normal","yule",-7101.12771252421,3.44311041363501,0.0025499835791555,7.79405062153147
"11","JC69","strict","birth_death",-7095.16656668513,3.35913318096002,0.989532647745494,5.45563523923536
"12","TN93","relaxed_log_normal","birth_death",-7109.65286933157,4.67442823544416,0.000000505951426795917,8.07916531739364
"13","TN93","relaxed_log_normal","yule",-7113.4957450115,4.97601075790452,0.0000000108434909798623,10.1631836533909
"14","TN93","strict","birth_death",-7124.87422244691,5.54078630827401,1.24039258068771e-13,9.16279272339982
"15","TN93","strict","yule",-7116.51236786468,4.98002936273608,0.000000000530965695765671,4.8343656388805
