Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-14387.64090658095	-14383.723741942595	N	-14387.64090658095	3.917164638355403
1	-11801.74807537406	-11800.23999442736	2.0	-11801.74807537406	1.5080809466993532
2	-8889.412628721617	-8896.521471893546	3.0	-8889.412628721617	-7.108843171928228
3	-8817.670650885408	-8825.422623528608	4.0	-8817.670650885408	-7.751972643199781
4	-8649.290477044844	-8661.989375132975	4.3	-8649.290477044844	-12.698898088130068
5	-8643.299300705079	-8654.540969170588	3.8	-8643.299300705079	-11.241668465508209
6	-8304.76258962485	-8320.279556002335	3.9	-8304.76258962485	-15.516966377485595
7	-8262.067481697555	-8279.83763876384	4.2	-8262.067481697555	-17.77015706628512
8	-8204.996378573283	-8213.979062240845	4.4	-8204.996378573283	-8.98268366756135
9	-8097.887526781986	-8111.505567452504	5.8	-8097.887526781986	-13.618040670518225
10	-8018.231506475126	-8033.957781048835	5.6	-8018.231506475126	-15.726274573709416
11	-8013.6753427948215	-8024.490835650072	5.4	-8013.6753427948215	-10.815492855250646
12	-8000.053992482648	-8010.375312279568	5.4	-8000.053992482648	-10.32131979691963
13	-7983.349935434259	-7993.508964768991	5.5	-7983.349935434259	-10.159029334731773
14	-7977.89794844986	-7992.773799918179	5.6	-7977.89794844986	-14.87585146831897
15	-7971.395895701027	-7985.06576588408	5.7	-7971.395895701027	-13.669870183052495
16	-7952.7743172414275	-7961.848192411309	5.9	-7952.7743172414275	-9.073875169881811
17	-7948.0370931964	-7961.987544134886	6.1	-7948.0370931964	-13.95045093848589
18	-7925.185596906244	-7934.983822169799	6.2	-7925.185596906244	-9.798225263554288
19	-7923.529008462957	-7932.190774697452	3.0	-7923.529008462957	-8.661766234494827
20	-7922.579224852051	-7931.485189307618	3.1	-7922.579224852051	-8.905964455567434
21	-7921.791491398835	-7931.962080492789	3.2	-7921.791491398835	-10.170589093953916
22	-7921.640624947614	-7930.324108516972	3.3	-7921.640624947614	-8.683483569357655
23	-7921.164049142307	-7930.881428454747	3.4	-7921.164049142307	-9.717379312440086
24	-7916.998308739337	-7926.947183473609	3.5	-7916.998308739337	-9.948874734271762
25	-7913.948253332253	-7927.5173888267245	3.6	-7913.948253332253	-13.569135494470762
26	-7913.014805078935	-7924.249673649423	3.7	-7913.014805078935	-11.234868570487922
27	-7908.696721879866	-7918.075051758251	3.8	-7908.696721879866	-9.378329878384537
28	-7900.782974577945	-7910.485487737801	3.9	-7900.782974577945	-9.70251315985542
29	-7899.183286556635	-7911.448035346296	4.3	-7899.183286556635	-12.264748789661205
30	-7898.958738308995	-7908.543188847098	4.4	-7898.958738308995	-9.584450538103026
31	-7894.997377768276	-7903.978728598737	4.5	-7894.997377768276	-8.981350830460618
32	-7892.433336442507	-7901.5310128156725	4.6	-7892.433336442507	-9.097676373165442
33	-7891.907454472241	-7901.904011978908	4.7	-7891.907454472241	-9.996557506666722
34	-7891.602891859019	-7900.696867375728	4.7	-7891.602891859019	-9.093975516709325
35	-7890.617556733054	-7902.6127655788405	4.8	-7890.617556733054	-11.99520884578694
36	-7889.972708276309	-7900.319509203737	4.9	-7889.972708276309	-10.34680092742746
37	-7889.766795139654	-7899.744614696579	5.0	-7889.766795139654	-9.977819556925283
38	-7889.442123998782	-7900.168742762386	5.1	-7889.442123998782	-10.726618763602875
39	-7889.407470768289	-7900.386626042122	5.3	-7889.407470768289	-10.979155273832054
40	-7889.272958390325	-7901.773989747034	5.4	-7889.272958390325	-12.501031356708994
41	-7889.028553462264	-7900.254109930945	5.5	-7889.028553462264	-11.225556468680363
42	-7888.9862481898635	-7899.09766386068	5.5	-7888.9862481898635	-10.111415670816662
43	-7888.957789960046	-7899.807484006613	5.6	-7888.957789960046	-10.849694046566581
44	-7888.954196108584	-7900.049774279813	5.7	-7888.954196108584	-11.09557817122948
45	-7888.939975655244	-7901.032129290008	5.8	-7888.939975655244	-12.09215363476447
46	-7888.929343867843	-7899.131561689392	5.9	-7888.929343867843	-10.20221782154839
47	-7888.9269132023155	-7898.875875044071	6.0	-7888.9269132023155	-9.94896184175578
48	-7888.887084816245	-7898.738411164077	6.1	-7888.887084816245	-9.851326347831378
49	-7888.8683806714225	-7899.855210322276	6.2	-7888.8683806714225	-10.986829650853466
50	-7888.819333763483	-7898.930881658901	6.3	-7888.819333763483	-10.111547895417711
51	-7888.782943415448	-7900.475114855328	6.4	-7888.782943415448	-11.69217143987921
52	-7888.781459941794	-7900.29805406904	6.5	-7888.781459941794	-11.516594127245186
53	-7888.778926642943	-7900.400511872439	6.6	-7888.778926642943	-11.621585229496372
54	-7888.767212434524	-7898.890305479943	6.7	-7888.767212434524	-10.123093045419076
55	-7888.7619579563125	-7900.176141818624	6.8	-7888.7619579563125	-11.414183862311972
56	-7888.746958832067	-7898.874829640817	6.9	-7888.746958832067	-10.127870808749105
57	-7888.74505504147	-7898.84890548954	7.0	-7888.74505504147	-10.103850448070387
58	-7888.729654593434	-7900.087501216292	7.0	-7888.729654593434	-11.357846622857812
59	-7888.726604586935	-7901.093168968496	5.8	-7888.726604586935	-12.366564381561576
60	-7888.704567852351	-7900.315937399078	5.9	-7888.704567852351	-11.611369546727445
61	-7888.70362862434	-7899.0232270188235	6.0	-7888.70362862434	-10.3195983944835
62	-7888.702351548114	-7899.48985296795	6.0	-7888.702351548114	-10.787501419835795
63	-7888.695160630007	-7899.978752730825	6.1	-7888.695160630007	-11.28359210081787
64	-7888.694565113072	-7900.680541201412	6.2	-7888.694565113072	-11.985976088339774
