Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-5057.310390537396	-5064.567673958179	N	-5057.310390537396	-7.257283420782343
1	-4281.027433174342	-4280.555439672367	2.0	-4281.027433174342	0.47199350197523104
2	-4131.205496551769	-4130.842088782345	3.0	-4131.205496551769	0.3634077694244664
3	-3930.0955969107667	-3932.78076616466	4.0	-3930.0955969107667	-2.6851692538929837
4	-3875.3107135192313	-3871.788531213737	3.9	-3875.3107135192313	3.522182305494298
5	-3822.3997514133002	-3812.7700767549777	3.4	-3822.3997514133002	9.62967465832258
6	-3793.833506895545	-3784.431793486116	3.4	-3793.833506895545	9.401713409428982
7	-3787.6626522772813	-3776.8915591516015	3.6	-3787.6626522772813	10.77109312567989
8	-3516.08227450571	-3515.2806347910814	3.9	-3516.08227450571	0.8016397146286263
9	-3401.8521542829367	-3400.644227990291	3.4	-3401.8521542829367	1.2079262926460843
10	-3345.6042305496694	-3342.289183837648	3.1	-3345.6042305496694	3.315046712021201
11	-3343.1539118300484	-3340.549779443999	2.8	-3343.1539118300484	2.6041323860497023
12	-3327.4054014268468	-3323.1350135928983	2.6	-3327.4054014268468	4.270387833948291
13	-3306.211330615158	-3300.6777595131252	2.5	-3306.211330615158	5.5335711020331235
14	-3301.710945575129	-3298.582196631799	2.5	-3301.710945575129	3.128748943329968
15	-3273.504136790091	-3269.2147461261884	2.6	-3273.504136790091	4.289390663902405
16	-3264.471837290756	-3260.7937270342927	2.5	-3264.471837290756	3.6781102564631305
17	-3261.5423487476323	-3256.012288320619	2.6	-3261.5423487476323	5.530060427013481
18	-3256.0919789389573	-3254.5814470265077	2.6	-3256.0919789389573	1.5105319124496288
19	-3254.7576631768165	-3253.3945711380793	2.7	-3254.7576631768165	1.3630920387370369
20	-3254.481038895918	-3250.6520466295747	2.8	-3254.481038895918	3.828992266343503
21	-3250.954741624403	-3248.327771956318	2.9	-3250.954741624403	2.62696966808502
22	-3250.0292541446834	-3250.6491900899773	3.0	-3250.0292541446834	-0.6199359452941449
23	-3237.3520394845027	-3232.614456145169	3.0	-3237.3520394845027	4.737583339333956
24	-3237.293430064882	-3234.3550380933248	3.2	-3237.293430064882	2.938391971557528
25	-3236.2176437766448	-3232.337184734557	3.3	-3236.2176437766448	3.8804590420876117
26	-3235.798478424555	-3231.128111531417	3.4	-3235.798478424555	4.670366893138404
27	-3234.8389423981935	-3232.726859505002	3.5	-3234.8389423981935	2.1120828931915323
28	-3234.521919267132	-3230.3880487555894	3.6	-3234.521919267132	4.133870511542532
29	-3234.1872008120527	-3230.308437105739	3.8	-3234.1872008120527	3.878763706313628
30	-3233.740923552795	-3229.863625539153	3.9	-3233.740923552795	3.8772980136417314
31	-3233.338408859844	-3229.1767036874894	4.0	-3233.338408859844	4.161705172354708
32	-3233.2640246738983	-3229.240694103045	4.1	-3233.2640246738983	4.023330570853368
33	-3233.250282956447	-3230.845640219945	4.2	-3233.250282956447	2.4046427365018
34	-3232.959298320653	-3228.9970384309404	4.3	-3232.959298320653	3.9622598897124983
35	-3232.584261164319	-3228.61952876292	4.4	-3232.584261164319	3.964732401399025
36	-3232.50050009823	-3230.1184992804765	4.5	-3232.50050009823	2.3820008177533643
37	-3232.35669441989	-3229.7874984081736	4.6	-3232.35669441989	2.5691960117162935
38	-3232.302032893882	-3229.22803001096	4.7	-3232.302032893882	3.0740028829220556
39	-3232.253651361508	-3227.879805570614	5.2	-3232.253651361508	4.3738457908944
40	-3232.2172032816306	-3229.613100824279	5.3	-3232.2172032816306	2.6041024573514173
41	-3232.016880659736	-3228.111059301261	5.4	-3232.016880659736	3.905821358475383
42	-3231.981609301815	-3227.8570710883187	5.5	-3231.981609301815	4.124538213496368
43	-3231.8846507835615	-3227.5763522170014	5.6	-3231.8846507835615	4.3082985665599765
44	-3231.844937873973	-3229.940976293171	5.7	-3231.844937873973	1.9039615808017318
45	-3231.8151335940547	-3227.683557909908	5.9	-3231.8151335940547	4.13157568414686
46	-3231.7880372271316	-3227.647718557779	6.0	-3231.7880372271316	4.140318669352236
47	-3231.772149675833	-3227.5784599482777	6.1	-3231.772149675833	4.1936897275556895
48	-3231.7598150877707	-3227.633760146786	6.2	-3231.7598150877707	4.126054940984746
