Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-9521.77748899168	-9522.552821487185	N	-9521.77748899168	-0.7753324955041596
1	-8567.92856314991	-8578.774739662216	2.0	-8567.92856314991	-10.846176512306402
2	-8013.692318507853	-8025.11108277218	3.0	-8013.692318507853	-11.41876426432724
3	-7905.659804299857	-7914.466112616986	4.0	-7905.659804299857	-8.806308317128941
4	-7810.208396017679	-7821.10653265977	4.1	-7810.208396017679	-10.898136642091043
5	-7765.200976923213	-7773.478139651064	3.6	-7765.200976923213	-8.277162727851456
6	-7745.564443266588	-7756.136035131808	3.7	-7745.564443266588	-10.571591865220354
7	-7704.832708963474	-7713.060584260578	3.9	-7704.832708963474	-8.22787529710445
8	-7700.609366494967	-7708.867849335566	4.2	-7700.609366494967	-8.258482840598692
9	-7561.589978768779	-7569.029763784173	4.2	-7561.589978768779	-7.439785015394838
10	-7551.786338521245	-7560.492686617362	4.3	-7551.786338521245	-8.706348096116535
11	-7551.53690092559	-7559.601535474456	4.1	-7551.53690092559	-8.064634548865566
12	-7538.720815398651	-7547.804166114947	3.9	-7538.720815398651	-9.083350716296145
13	-7537.91536586609	-7547.528230348437	3.9	-7537.91536586609	-9.612864482347549
14	-7537.205906133328	-7546.321340789642	3.9	-7537.205906133328	-9.115434656313626
15	-7513.516853196711	-7521.989266747892	3.9	-7513.516853196711	-8.47241355118048
16	-7512.240604578252	-7521.627378789111	3.9	-7512.240604578252	-9.38677421085983
17	-7486.118154171713	-7493.583737634141	3.9	-7486.118154171713	-7.465583462426868
18	-7478.674854795805	-7486.338196129901	3.9	-7478.674854795805	-7.6633413340955565
19	-7475.978333310585	-7483.654962515936	2.9	-7475.978333310585	-7.676629205350383
20	-7474.422819276633	-7481.278018090385	2.9	-7474.422819276633	-6.855198813751876
21	-7473.6351989135255	-7481.3906742322115	3.0	-7473.6351989135255	-7.755475318685933
22	-7473.301207726193	-7480.297880953584	3.1	-7473.301207726193	-6.996673227391503
23	-7473.143451801199	-7481.2199010062195	3.1	-7473.143451801199	-8.076449205020666
24	-7472.128352013499	-7478.740012626995	3.2	-7472.128352013499	-6.611660613495427
25	-7469.873141836867	-7479.719369023868	3.3	-7469.873141836867	-9.846227187000936
26	-7469.331454808373	-7477.823356958424	3.4	-7469.331454808373	-8.491902150051045
27	-7469.138937454785	-7476.910252182939	3.4	-7469.138937454785	-7.771314728154085
28	-7467.944330600179	-7475.650589312415	3.5	-7467.944330600179	-7.7062587122360675
29	-7467.776710198952	-7474.759065570818	3.5	-7467.776710198952	-6.982355371866397
30	-7467.256245951152	-7474.3632414940885	3.6	-7467.256245951152	-7.106995542936273
31	-7466.257707495884	-7474.186826051292	3.6	-7466.257707495884	-7.929118555407973
32	-7465.272152791752	-7472.194365328646	3.7	-7465.272152791752	-6.9222125368944925
33	-7464.686830251378	-7471.789920048365	3.7	-7464.686830251378	-7.103089796987714
34	-7464.128279902724	-7471.288830994207	3.8	-7464.128279902724	-7.1605510914833275
35	-7463.498987819924	-7470.627807240795	3.9	-7463.498987819924	-7.128819420871225
36	-7463.171268833076	-7470.344911968847	3.9	-7463.171268833076	-7.173643135770646
37	-7463.132129846934	-7471.014534888299	4.0	-7463.132129846934	-7.882405041365165
38	-7463.061891628303	-7470.448177774738	4.1	-7463.061891628303	-7.386286146434565
39	-7463.000950199721	-7470.312673715462	4.2	-7463.000950199721	-7.311723515740818
40	-7462.992222069628	-7470.021963585763	4.2	-7462.992222069628	-7.0297415161346715
41	-7462.980179443885	-7470.191882042204	4.3	-7462.980179443885	-7.2117025983187615
42	-7462.838261891107	-7470.2151682636395	4.4	-7462.838261891107	-7.37690637253212
43	-7462.83667625306	-7469.976426347305	4.5	-7462.83667625306	-7.139750094245085
44	-7462.758179463952	-7470.144738275903	4.6	-7462.758179463952	-7.38655881195177
45	-7462.757890350966	-7469.887241308778	4.6	-7462.757890350966	-7.129350957812419
46	-7462.755291383542	-7469.974773781438	4.7	-7462.755291383542	-7.219482397895844
47	-7462.754589521949	-7469.8691561288015	4.8	-7462.754589521949	-7.114566606852357
48	-7462.744099306947	-7471.275453757171	4.9	-7462.744099306947	-8.531354450224285
49	-7462.742458349078	-7471.594288519303	5.2	-7462.742458349078	-8.851830170224119
