"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7487.84301695552,4.62075310886032,0.005083260748797,9.52086391835806
"2","GTR","relaxed_log_normal","yule",-7510.34324576588,7.51806877818811,8.59839067498507e-13,4.78170418689065
"3","GTR","strict","birth_death",-7498.47450668638,5.71133071786784,0.000000122728397383832,11.9459673762471
"4","GTR","strict","yule",-7491.82450681104,4.7554727715751,0.0000948425699728294,7.3207003368565
"5","HKY","relaxed_log_normal","birth_death",-7496.61572064574,5.33870340100113,0.000000787418444741359,10.5381413322337
"6","HKY","relaxed_log_normal","yule",-7510.19323563656,6.86840105175564,9.99000591008441e-13,5.96733249524651
"7","HKY","strict","birth_death",-7490.4299104002,5.7047650097028,0.000382532940939367,6.81918979048435
"8","HKY","strict","yule",-7493.41876713432,4.7340529341945,0.000019258606188252,8.06510925456674
"9","JC69","relaxed_log_normal","birth_death",-7482.61003504247,4.23695870123068,0.952352127669161,5.087359727475
"10","JC69","relaxed_log_normal","yule",-7491.49092150867,4.99425910579061,0.000132396824780062,5.38208466049414
"11","JC69","strict","birth_death",-7485.73371059803,4.44027892727379,0.0418988882369125,8.07301758190207
"12","TN93","relaxed_log_normal","birth_death",-7498.71035067877,5.32611425699116,0.0000000969436391620983,8.37724727997779
"13","TN93","relaxed_log_normal","yule",-7496.77965701918,4.73331597433482,0.000000668357646798015,13.3885374996648
"14","TN93","strict","birth_death",-7500.65180308656,5.08664447134735,0.0000000139109647802503,11.1770791704352
"15","TN93","strict","yule",-7492.82129018937,4.78757665788005,0.0000350030422971544,11.2591273133468
