"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8239.3958161194,6.26259448468104,1.05043095580779e-15,6.55191954799917
"2","GTR","relaxed_log_normal","yule",-8254.89346125783,5.1635889523598,1.95355546277383e-22,6.81056070232346
"3","GTR","strict","birth_death",-8228.78641112501,5.5468447934383,4.25572500505774e-11,6.73777826170191
"4","GTR","strict","yule",-8219.56575944879,4.28823081198414,0.00000042998341007214,10.8820048217061
"5","HKY","relaxed_log_normal","birth_death",-8209.27607807086,3.38066649205377,0.0126532923569421,6.7404389302349
"6","HKY","relaxed_log_normal","yule",-8214.57639712746,3.80596025954308,0.000063139948600006,11.5215864891181
"7","HKY","strict","birth_death",-8218.6734283739,4.51565931270101,0.00000104950898621827,6.47186662829867
"8","HKY","strict","yule",-8216.01658074647,4.02868802192317,0.0000149568598890591,7.03494373202213
"9","JC69","relaxed_log_normal","birth_death",-8207.8665562925,3.84669558660814,0.0518025421874588,3.73357127213768
"10","JC69","relaxed_log_normal","yule",-8212.26843482022,3.41741120261579,0.000634803800974256,8.51200558961848
"11","JC69","strict","birth_death",-8204.97363740658,2.51532783772804,0.93482384545964,5.35702153405376
"12","TN93","relaxed_log_normal","birth_death",-8216.982135785,4.25936572977488,0.0000056951504332507,11.2600086783435
"13","TN93","relaxed_log_normal","yule",-8225.68698155103,5.2239692789079,0.000000000944145044766754,8.97838695411209
"14","TN93","strict","birth_death",-8220.2826620279,4.69100032724739,0.000000209944675834215,4.4227287207672
"15","TN93","strict","yule",-8222.10868182979,4.62026315367352,0.0000000338122866137141,10.2464328549067
