Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-16573.922968728013	-16563.54291777248	N	-16573.922968728013	10.380050955533346
1	-16405.184071962314	-16393.69273476741	2.0	-16405.184071962314	11.491337194903362
2	-13086.947065398324	-13082.727777553087	3.0	-13086.947065398324	4.219287845236506
3	-11889.936168224613	-11891.375645361843	4.0	-11889.936168224613	-1.4394771372307211
4	-10744.782423671397	-10756.880657573476	3.2	-10744.782423671397	-12.098233902078608
5	-8639.967089351265	-8659.531766842574	2.6	-8639.967089351265	-19.564677491309062
6	-8471.449173194402	-8483.708799007547	2.5	-8471.449173194402	-12.259625813145918
7	-8340.16011465046	-8354.060839405878	2.5	-8340.16011465046	-13.900724755418208
8	-8302.225738981231	-8323.098906275796	2.6	-8302.225738981231	-20.87316729456473
9	-8295.187358185125	-8316.54165535175	3.0	-8295.187358185125	-21.354297166625525
10	-8235.782186788636	-8249.556890380341	3.2	-8235.782186788636	-13.774703591705524
11	-8231.141233140572	-8241.797144862565	3.5	-8231.141233140572	-10.655911721993355
12	-8198.643582931561	-8209.942137627111	3.7	-8198.643582931561	-11.298554695550271
13	-8186.233039196919	-8197.387558738137	3.9	-8186.233039196919	-11.154519541217306
14	-8179.295173792886	-8190.467427984792	4.1	-8179.295173792886	-11.172254191906323
15	-8178.757246500585	-8191.291121291269	4.3	-8178.757246500585	-12.533874790683715
16	-8178.30148502254	-8196.858197021273	4.5	-8178.30148502254	-18.556711998732084
17	-8169.401167375817	-8184.953848773371	4.7	-8169.401167375817	-15.55268139755397
18	-8168.3415877136495	-8179.627074397945	5.0	-8168.3415877136495	-11.285486684295808
19	-8157.3146742945255	-8168.833199844647	5.6	-8157.3146742945255	-11.518525550122039
20	-8148.054873102974	-8164.633917471446	5.8	-8148.054873102974	-16.579044368471713
21	-8142.372010092197	-8160.190893544946	6.1	-8142.372010092197	-17.818883452749347
22	-8136.265093361221	-8152.418529045991	6.4	-8136.265093361221	-16.153435684770013
23	-8136.221526838749	-8150.157149016837	6.7	-8136.221526838749	-13.93562217808767
24	-8135.39748873106	-8151.676488915501	6.9	-8135.39748873106	-16.279000184441006
25	-8134.409553301844	-8144.813885944835	7.2	-8134.409553301844	-10.404332642991445
26	-8133.972931844089	-8149.193903028321	7.5	-8133.972931844089	-15.220971184232663
27	-8133.003718620021	-8145.421097621586	7.7	-8133.003718620021	-12.417379001565731
28	-8129.137931771347	-8141.24080262949	8.0	-8129.137931771347	-12.102870858142271
29	-8128.223201958187	-8139.082677367171	10.0	-8128.223201958187	-10.859475408983213
30	-8123.91277957406	-8138.873861510868	10.3	-8123.91277957406	-14.961081936808247
31	-8122.644369166461	-8135.582085680324	10.6	-8122.644369166461	-12.937716513862942
32	-8121.9474380471465	-8136.433080265701	10.9	-8121.9474380471465	-14.485642218555126
33	-8121.246517629388	-8132.251414053114	11.2	-8121.246517629388	-11.00489642372601
34	-8118.674987293973	-8129.374995951449	11.5	-8118.674987293973	-10.700008657475944
35	-8118.352311994628	-8128.875525734166	11.7	-8118.352311994628	-10.523213739538782
36	-8117.700941001457	-8128.943836669806	12.0	-8117.700941001457	-11.242895668348465
37	-8117.56763863486	-8130.58352056599	12.3	-8117.56763863486	-13.015881931130066
38	-8115.917228558816	-8127.361602099541	12.6	-8115.917228558816	-11.444373540725682
39	-8115.88183185651	-8128.710905605549	15.0	-8115.88183185651	-12.829073749039031
40	-8115.7111960992015	-8129.058979105596	15.2	-8115.7111960992015	-13.347783006394506
41	-8115.513238939614	-8130.722256524175	15.4	-8115.513238939614	-15.209017584560257
42	-8115.4955932218845	-8127.866803268298	15.7	-8115.4955932218845	-12.371210046413761
43	-8115.304154661274	-8126.990810486166	15.9	-8115.304154661274	-11.686655824892243
44	-8115.222406527435	-8128.214986745059	16.1	-8115.222406527435	-12.992580217624369
45	-8115.135606850472	-8128.4140384717075	16.3	-8115.135606850472	-13.278431621235619
46	-8114.833448778051	-8127.525114012009	16.5	-8114.833448778051	-12.691665233957853
47	-8114.541777555241	-8127.68386486908	16.8	-8114.541777555241	-13.142087313838505
48	-8114.513401105677	-8126.985958274058	17.0	-8114.513401105677	-12.472557168381329
49	-8114.513340558538	-8128.323838674036	5.6	-8114.513340558538	-13.810498115497225
50	-8114.427743150095	-8126.206439201174	5.7	-8114.427743150095	-11.77869605107959
51	-8114.419171873475	-8127.590710349015	5.8	-8114.419171873475	-13.171538475540494
52	-8114.379329830394	-8127.644585965562	5.8	-8114.379329830394	-13.265256135168201
53	-8114.360228379098	-8127.013926926316	5.9	-8114.360228379098	-12.653698547218184
54	-8114.317009639692	-8127.884469823235	6.0	-8114.317009639692	-13.567460183543272
55	-8114.305019492924	-8125.957480919793	6.0	-8114.305019492924	-11.652461426869579
56	-8114.287574905359	-8127.264112245083	6.1	-8114.287574905359	-12.976537339723578
57	-8114.281690017505	-8128.75333225822	6.2	-8114.281690017505	-14.47164224071553
58	-8114.269164484711	-8126.88327185197	6.2	-8114.269164484711	-12.614107367258391
59	-8114.229284213212	-8127.259784106221	5.2	-8114.229284213212	-13.030499893008956
60	-8114.217590728593	-8126.9337338191735	5.3	-8114.217590728593	-12.716143090580896
61	-8114.211869904851	-8126.640960906704	5.4	-8114.211869904851	-12.429091001853688
