Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-9125.611458935597	-9133.971894448236	N	-9125.611458935597	-8.360435512638666
1	-8581.14287407601	-8588.97758889555	2.0	-8581.14287407601	-7.834714819541031
2	-8342.619393146455	-8367.823565697267	3.0	-8342.619393146455	-25.204172550812036
3	-8207.856914292171	-8222.51307135266	4.0	-8207.856914292171	-14.656157060487212
4	-8099.514589955476	-8110.282864789737	3.5	-8099.514589955476	-10.768274834260225
5	-8084.151024475165	-8095.115800620492	3.1	-8084.151024475165	-10.964776145327253
6	-8055.59280298087	-8067.863002701577	3.1	-8055.59280298087	-12.270199720707268
7	-8041.763506072946	-8054.864815290808	3.3	-8041.763506072946	-13.10130921786197
8	-7997.437073176513	-8012.090969243288	3.6	-7997.437073176513	-14.653896066774962
9	-7969.652168894175	-7986.774028604266	3.3	-7969.652168894175	-17.121859710091908
10	-7905.657637094336	-7918.901206252006	3.6	-7905.657637094336	-13.243569157669846
11	-7877.150969502058	-7886.188050895013	3.5	-7877.150969502058	-9.037081392955102
12	-7867.706490000141	-7880.178320849332	3.4	-7867.706490000141	-12.471830849191251
13	-7866.954310516405	-7876.951872292085	3.3	-7866.954310516405	-9.997561775679635
14	-7866.807966446256	-7887.665616310474	3.3	-7866.807966446256	-20.85764986421886
15	-7858.930811167884	-7875.037654093805	3.3	-7858.930811167884	-16.106842925920787
16	-7857.250861588752	-7867.2418235339155	3.3	-7857.250861588752	-9.990961945163342
17	-7849.523204342642	-7859.039833111185	3.2	-7849.523204342642	-9.516628768542157
18	-7844.3545823082495	-7855.36251433971	3.3	-7844.3545823082495	-11.007932031460836
19	-7839.261509027714	-7852.210372806677	2.9	-7839.261509027714	-12.94886377896252
20	-7838.8768683133685	-7852.764416300361	3.0	-7838.8768683133685	-13.887547986991706
21	-7836.747776198143	-7852.398933822306	3.1	-7836.747776198143	-15.651157624163295
22	-7836.022653051719	-7848.344603432398	3.2	-7836.022653051719	-12.321950380678702
23	-7835.618071852976	-7853.049352636134	3.2	-7835.618071852976	-17.431280783158197
24	-7834.431300319111	-7844.73048173066	3.3	-7834.431300319111	-10.299181411549807
25	-7834.407101093954	-7848.144568004833	3.4	-7834.407101093954	-13.737466910878233
26	-7832.5645839230265	-7843.65866589617	3.5	-7832.5645839230265	-11.094081973143057
27	-7831.789779980033	-7844.506324263341	3.6	-7831.789779980033	-12.716544283308806
28	-7830.853384632256	-7840.9932595588025	3.7	-7830.853384632256	-10.139874926546279
29	-7829.143428492222	-7840.970114037625	3.6	-7829.143428492222	-11.826685545403064
30	-7828.382200120993	-7841.309649631062	3.7	-7828.382200120993	-12.927449510069073
31	-7828.108863341871	-7840.800568506354	3.8	-7828.108863341871	-12.691705164482187
32	-7827.651723300512	-7840.405213846518	3.8	-7827.651723300512	-12.753490546006212
33	-7827.471860461921	-7842.269021181427	3.9	-7827.471860461921	-14.797160719505566
34	-7827.365892539151	-7839.272265150782	4.0	-7827.365892539151	-11.906372611630838
35	-7826.631465753537	-7838.111131843922	4.1	-7826.631465753537	-11.47966609038478
36	-7826.130169208881	-7840.929326194349	4.2	-7826.130169208881	-14.799156985468088
37	-7825.98168356754	-7841.515689655934	4.3	-7825.98168356754	-15.53400608839369
38	-7825.764789547676	-7841.61335405853	4.4	-7825.764789547676	-15.848564510854326
39	-7825.428608266365	-7837.629846619355	4.4	-7825.428608266365	-12.201238352990082
40	-7825.337940843771	-7839.690468464413	4.5	-7825.337940843771	-14.352527620642347
41	-7825.047641815754	-7839.266161704642	4.6	-7825.047641815754	-14.218519888888341
42	-7825.00712536682	-7838.641783644839	4.7	-7825.00712536682	-13.634658278018742
43	-7824.992175272339	-7837.407009565359	4.8	-7824.992175272339	-12.414834293019377
44	-7824.984629246425	-7839.076489896545	4.9	-7824.984629246425	-14.09186065012035
45	-7824.922502360419	-7841.721363791757	4.9	-7824.922502360419	-16.79886143133804
46	-7824.89015071233	-7839.113716864995	5.0	-7824.89015071233	-14.223566152664523
47	-7824.887627520957	-7840.863742840649	5.1	-7824.887627520957	-15.976115319692273
48	-7824.809628358643	-7838.285448093793	5.2	-7824.809628358643	-13.475819735150504
49	-7824.7793095527	-7838.6924648836475	5.6	-7824.7793095527	-13.913155330947527
50	-7824.774186049932	-7839.053379100044	5.7	-7824.774186049932	-14.279193050112708
