Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-12988.831937583856	-12989.508850964768	N	-12988.831937583856	-0.6769133809120818
1	-11327.019776664438	-11323.714449584902	2.0	-11327.019776664438	3.3053270795347034
2	-9147.28327576949	-9144.719916128417	3.0	-9147.28327576949	2.563359641072718
3	-8238.776655138141	-8240.687785491573	4.0	-8238.776655138141	-1.9111303534316662
4	-7410.69661335491	-7415.662961525328	3.1	-7410.69661335491	-4.96634817041769
5	-6960.758794050473	-6963.818697926205	2.7	-6960.758794050473	-3.059903875732271
6	-6910.507448558809	-6917.80195676024	2.7	-6910.507448558809	-7.29450820143051
7	-6902.085049133833	-6915.358753862035	2.8	-6902.085049133833	-13.273704728201613
8	-6807.415574983357	-6812.580188335778	3.0	-6807.415574983357	-5.1646133524210605
9	-6739.224810192714	-6744.8235770584615	3.5	-6739.224810192714	-5.598766865747304
10	-6631.275605665508	-6636.602564943928	3.8	-6631.275605665508	-5.32695927842012
11	-6630.141675456711	-6635.929962808602	4.1	-6630.141675456711	-5.788287351890954
12	-6601.65769052362	-6607.488330762986	4.4	-6601.65769052362	-5.830640239366618
13	-6596.795195498118	-6604.403666004871	4.5	-6596.795195498118	-7.608470506753218
14	-6575.723889119383	-6583.603586046449	4.7	-6575.723889119383	-7.879696927065695
15	-6561.7896734742535	-6569.019859931906	4.9	-6561.7896734742535	-7.230186457652444
16	-6531.538310018814	-6537.151594154494	5.1	-6531.538310018814	-5.613284135680299
17	-6523.197166959956	-6530.951204490638	5.3	-6523.197166959956	-7.7540375306814955
18	-6446.7480276470305	-6451.503928415648	5.5	-6446.7480276470305	-4.755900768617783
19	-6441.674265688827	-6449.259518865154	5.0	-6441.674265688827	-7.585253176326859
20	-6431.369995804629	-6436.084725931489	5.0	-6431.369995804629	-4.714730126859848
21	-6427.822268510842	-6433.4285785428965	5.1	-6427.822268510842	-5.606310032054389
22	-6426.666312666473	-6436.671801929874	5.2	-6426.666312666473	-10.005489263401227
23	-6425.231520671561	-6431.716040532913	5.3	-6425.231520671561	-6.484519861352231
24	-6416.337966709688	-6421.459825858516	5.4	-6416.337966709688	-5.1218591488278165
25	-6415.479549785648	-6422.154376294359	5.5	-6415.479549785648	-6.674826508711944
26	-6411.975912589749	-6419.999070659136	5.6	-6411.975912589749	-8.023158069386836
27	-6406.359958188167	-6411.770613578712	5.7	-6406.359958188167	-5.41065539054482
28	-6405.753132359993	-6411.0091880251675	5.8	-6405.753132359993	-5.256055665174198
29	-6400.203890396265	-6405.914931014036	5.0	-6400.203890396265	-5.711040617770347
30	-6396.303742616893	-6402.450949670461	5.0	-6396.303742616893	-6.147207053567902
31	-6386.034873756058	-6392.349684715875	5.0	-6386.034873756058	-6.314810959816567
32	-6376.402268000986	-6384.6754898757945	5.1	-6376.402268000986	-8.27322187480852
33	-6376.175512289317	-6382.354567686041	5.1	-6376.175512289317	-6.179055396723953
34	-6376.093608368599	-6381.963832192197	5.2	-6376.093608368599	-5.870223823597794
35	-6375.274517060912	-6381.555459071078	5.2	-6375.274517060912	-6.280942010166198
36	-6375.070082457688	-6381.700280499593	5.3	-6375.070082457688	-6.630198041904995
37	-6373.7128232846035	-6379.842425916058	5.3	-6373.7128232846035	-6.1296026314546985
38	-6372.178996524349	-6378.179822954479	5.4	-6372.178996524349	-6.000826430130462
39	-6371.720052651257	-6377.659183111481	3.9	-6371.720052651257	-5.939130460223758
40	-6370.939037191077	-6376.984878177707	3.9	-6370.939037191077	-6.045840986630536
41	-6370.780262113476	-6376.584155416171	4.0	-6370.780262113476	-5.803893302694778
42	-6370.661491485341	-6376.712532883866	4.0	-6370.661491485341	-6.051041398524771
43	-6370.441925372244	-6377.019108355515	4.1	-6370.441925372244	-6.577182983270372
44	-6370.322092364542	-6376.042589161122	4.2	-6370.322092364542	-5.720496796580041
45	-6370.21979715285	-6376.03395068696	4.2	-6370.21979715285	-5.8141535341097335
46	-6370.142368262334	-6375.997579559868	4.3	-6370.142368262334	-5.855211297535192
47	-6370.095278095061	-6375.98252417621	4.3	-6370.095278095061	-5.887246081148951
48	-6370.093351452982	-6376.4380994427265	4.4	-6370.093351452982	-6.344747989745384
49	-6370.03323002978	-6377.292575353241	3.8	-6370.03323002978	-7.259345323461555
50	-6369.968490090795	-6376.959574218194	3.9	-6369.968490090795	-6.991084127398742
51	-6369.964944016947	-6377.431484458164	3.9	-6369.964944016947	-7.466540441217445
52	-6369.943719294155	-6375.819096692165	4.0	-6369.943719294155	-5.875377398009326
53	-6369.934418926325	-6376.160607274999	4.0	-6369.934418926325	-6.226188348674619
54	-6369.9330987213425	-6375.773741097201	4.1	-6369.9330987213425	-5.840642375858704
55	-6369.931122935043	-6375.9511450911505	4.1	-6369.931122935043	-6.020022156107609
56	-6369.866495887479	-6376.827720109295	4.2	-6369.866495887479	-6.961224221816306
57	-6369.855205012632	-6375.712275446864	4.3	-6369.855205012632	-5.857070434232179
58	-6369.854452004611	-6375.767393925605	4.3	-6369.854452004611	-5.912941920993845
59	-6369.854287471229	-6375.909838259735	4.4	-6369.854287471229	-6.0555507885052835
60	-6369.852438397001	-6375.756181010822	4.5	-6369.852438397001	-5.903742613820846
61	-6369.847125362496	-6376.014175666883	4.5	-6369.847125362496	-6.1670503043866844
62	-6369.84165412885	-6375.676525807014	4.6	-6369.84165412885	-5.834871678164209
63	-6369.833209050197	-6375.792137607044	4.6	-6369.833209050197	-5.958928556847663
64	-6369.831344983568	-6375.672803658115	4.7	-6369.831344983568	-5.8414586745476385
65	-6369.831217675137	-6375.717322442633	4.7	-6369.831217675137	-5.886104767496699
66	-6369.82946479433	-6375.68632194154	4.8	-6369.82946479433	-5.856857147209773
