Sample	posterior	ESS(posterior)	likelihood	prior	
0	-6384.6754898757945	5.1	-6376.402268000986	-8.27322187480852	
1	-6384.6754898757945	5.1	-6376.402268000986	-8.27322187480852	
2	-6384.6754898757945	5.1	-6376.402268000986	-8.27322187480852	
3	-6384.6754898757945	5.1	-6376.402268000986	-8.27322187480852	
4	-6378.179822954479	5.4	-6372.178996524349	-6.000826430130462	
5	-6378.179822954479	5.4	-6372.178996524349	-6.000826430130462	
6	-6376.984878177707	3.9	-6370.939037191077	-6.045840986630536	
