"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7134.3085234915,6.62781350307885,7.21645141372633e-12,4.08373762782603
"2","GTR","relaxed_log_normal","yule",-7134.48689823121,5.8324667430687,6.03749142344208e-12,8.42338463877876
"3","GTR","strict","birth_death",-7134.72775126922,5.85355515568406,4.74520939365312e-12,8.17994009464597
"4","GTR","strict","yule",-7153.03090253886,7.21433382826285,5.33700713756681e-20,12.3083007253957
"5","HKY","relaxed_log_normal","birth_death",-7118.59917408848,3.8521680267457,0.0000479520802054196,7.27197137011376
"6","HKY","relaxed_log_normal","yule",-7124.5629252972,4.78071646452906,0.000000123248945050513,7.5960001970491
"7","HKY","strict","birth_death",-7114.70595629819,3.77858573484745,0.0023529378457411,8.95642323844787
"8","HKY","strict","yule",-7128.88848189057,5.34393370687724,0.00000000163011352573447,6.23362560299981
"9","JC69","relaxed_log_normal","birth_death",-7117.3226664408,3.58418263306602,0.00017186509383203,10.0213742102318
"10","JC69","relaxed_log_normal","yule",-7118.27387441822,4.32092137888461,0.0000663870397838916,6.70535598422786
"11","JC69","strict","birth_death",-7108.65650892851,2.78358355902616,0.997360275414533,5.31402444882116
"12","TN93","relaxed_log_normal","birth_death",-7123.25728636213,4.9699113408456,0.000000454794281677426,10.3353061259763
"13","TN93","relaxed_log_normal","yule",-7131.32465199332,5.43983220477222,0.000000000142627286031572,5.6070653015236
"14","TN93","strict","birth_death",-7128.38795912311,5.78593001488411,0.00000000268900820215499,7.77939864046377
"15","TN93","strict","yule",-7135.20998934959,5.12911535974782,2.92969253320813e-12,9.87271845108122
