Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-10030.665739736714	-10032.870432582935	N	-10030.665739736714	-2.204692846220918
1	-10023.920159372441	-10022.59414391548	2.0	-10023.920159372441	1.326015456961882
2	-9608.377938281725	-9609.854322364949	3.0	-9608.377938281725	-1.4763840832230992
3	-9516.699491463572	-9521.729425887846	4.0	-9516.699491463572	-5.029934424274516
4	-9039.482141433642	-9039.719014340542	3.1	-9039.482141433642	-0.23687290690064344
5	-8943.724779325612	-8953.198397782962	2.6	-8943.724779325612	-9.473618457349833
6	-8056.583656337997	-8072.510089450391	2.7	-8056.583656337997	-15.926433112394502
7	-7877.217542181172	-7886.2921707534	2.6	-7877.217542181172	-9.074628572228303
8	-7556.490376596104	-7564.590298737354	2.5	-7556.490376596104	-8.099922141249207
9	-7252.258298764967	-7261.506825768479	2.5	-7252.258298764967	-9.248527003512068
10	-7222.937570374693	-7236.308631294196	2.5	-7222.937570374693	-13.371060919502748
11	-7211.548302440597	-7221.474847760076	2.4	-7211.548302440597	-9.926545319479404
12	-7206.768835366383	-7218.711179659006	2.4	-7206.768835366383	-11.942344292623014
13	-7204.947675978743	-7214.895501120963	2.4	-7204.947675978743	-9.947825142219308
14	-7202.801014535913	-7212.075357557542	2.5	-7202.801014535913	-9.27434302162872
15	-7199.365025709108	-7211.384579242229	2.6	-7199.365025709108	-12.019553533120964
16	-7198.703104202694	-7213.861456557068	2.7	-7198.703104202694	-15.158352354373683
17	-7197.9083844019015	-7206.012057619171	2.8	-7197.9083844019015	-8.103673217269959
18	-7193.779038024081	-7202.367244897177	3.0	-7193.779038024081	-8.588206873095789
19	-7193.124343442423	-7205.826246436163	3.3	-7193.124343442423	-12.701902993739912
20	-7170.978196499868	-7186.963958177662	3.5	-7170.978196499868	-15.985761677793636
21	-7170.627317284962	-7183.092397846836	3.6	-7170.627317284962	-12.465080561873522
22	-7166.260262321957	-7178.8039253365305	3.8	-7166.260262321957	-12.543663014573658
23	-7162.586272491638	-7171.994407773981	3.9	-7162.586272491638	-9.408135282343487
24	-7158.259126553316	-7174.437748683767	4.1	-7158.259126553316	-16.178622130450716
25	-7133.406891212174	-7144.448841063047	4.2	-7133.406891212174	-11.041949850873849
26	-7130.849536507218	-7141.090221063586	4.4	-7130.849536507218	-10.24068455636783
27	-7130.1394255850555	-7145.111009218155	4.5	-7130.1394255850555	-14.971583633099348
28	-7128.178178077743	-7139.854084669929	4.7	-7128.178178077743	-11.67590659218639
29	-7127.740698654483	-7138.8299326149745	5.5	-7127.740698654483	-11.089233960491784
30	-7126.580430589285	-7136.694156128384	5.7	-7126.580430589285	-10.113725539099015
31	-7121.628112579624	-7132.021330623736	5.9	-7121.628112579624	-10.39321804411162
32	-7119.294071617505	-7130.680557607846	6.0	-7119.294071617505	-11.386485990340889
33	-7110.062882178713	-7125.81694627963	6.2	-7110.062882178713	-15.754064100916896
34	-7106.542180514561	-7115.908275175748	6.4	-7106.542180514561	-9.366094661187063
35	-7104.389072259283	-7116.965044440741	6.5	-7104.389072259283	-12.575972181457047
36	-7101.334924781174	-7115.865054822454	6.7	-7101.334924781174	-14.530130041280207
37	-7101.168675176041	-7112.149018667181	6.9	-7101.168675176041	-10.980343491140252
38	-7099.47198246957	-7111.05280304249	7.1	-7099.47198246957	-11.580820572919627
39	-7099.356839548907	-7116.4476565272	8.1	-7099.356839548907	-17.090816978292416
40	-7098.569072431166	-7112.036068318815	8.2	-7098.569072431166	-13.466995887648366
