Sample	posterior	ESS(posterior)	likelihood	prior	
0	-3812.2434997566147	5.1	-3813.27995321708	1.0364534604656932	
1	-3810.4522939461467	5.1	-3811.469576631819	1.0172826856723118	
2	-3810.4522939461467	5.1	-3811.469576631819	1.0172826856723118	
3	-3807.6221710402306	5.1	-3809.10918024931	1.487009209079489	
4	-3807.6221710402306	5.1	-3809.10918024931	1.487009209079489	
5	-3807.666356959491	5.1	-3808.7465598483423	1.080202888850939	
6	-3806.846492066506	5.2	-3808.0980765366585	1.2515844701525638	
7	-3806.7729421307604	5.3	-3807.8649944623135	1.0920523315531345	
