Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-6803.034389671674	-6789.9595481882825	N	-6803.034389671674	13.07484148339172
1	-5226.1216509818705	-5225.764994153506	2.0	-5226.1216509818705	0.35665682836409074
2	-5029.451645827207	-5030.342576896164	3.0	-5029.451645827207	-0.8909310689568661
3	-4338.146149219625	-4337.542393744631	4.0	-4338.146149219625	0.6037554749933447
4	-4096.29486815876	-4098.235690210735	3.4	-4096.29486815876	-1.9408220519740977
5	-4078.441332764947	-4079.2886851688177	2.9	-4078.441332764947	-0.8473524038706617
6	-4035.5161605526146	-4037.528826885516	3.0	-4035.5161605526146	-2.0126663329013756
7	-4027.0524043118508	-4024.1316213725754	3.2	-4027.0524043118508	2.9207829392752434
8	-4007.25407450248	-4010.400377323351	3.5	-4007.25407450248	-3.1463028208712513
9	-3997.149068464621	-3998.1167223496595	3.5	-3997.149068464621	-0.9676538850384373
10	-3966.1452592109245	-3963.0648221052556	3.8	-3966.1452592109245	3.080437105669005
11	-3909.060456584814	-3910.5138381493366	4.1	-3909.060456584814	-1.4533815645227064
12	-3887.17922703204	-3887.5298241601417	4.4	-3887.17922703204	-0.3505971281014024
13	-3879.484214827594	-3877.877421954656	4.6	-3879.484214827594	1.606792872938165
14	-3842.601412235742	-3841.1299702992733	4.7	-3842.601412235742	1.471441936468676
15	-3836.3339804749485	-3834.244667704361	4.8	-3836.3339804749485	2.0893127705877754
16	-3833.5157501544277	-3833.0803045166517	4.9	-3833.5157501544277	0.43544563777579204
17	-3833.1094532731627	-3831.79648053238	4.9	-3833.1094532731627	1.3129727407827407
18	-3822.2017928909104	-3820.0995950458037	4.9	-3822.2017928909104	2.102197845106869
19	-3815.8354246129925	-3814.2759777269775	5.1	-3815.8354246129925	1.5594468860149193
20	-3813.27995321708	-3812.2434997566147	5.1	-3813.27995321708	1.0364534604656932
21	-3811.469576631819	-3810.4522939461467	5.1	-3811.469576631819	1.0172826856723118
22	-3810.179153549096	-3808.6178771381506	5.1	-3810.179153549096	1.5612764109455812
23	-3809.10918024931	-3807.6221710402306	5.1	-3809.10918024931	1.487009209079489
24	-3808.7465598483423	-3807.666356959491	5.1	-3808.7465598483423	1.080202888850939
25	-3808.0980765366585	-3806.846492066506	5.2	-3808.0980765366585	1.2515844701525638
26	-3807.8649944623135	-3806.7729421307604	5.3	-3807.8649944623135	1.0920523315531345
27	-3807.780823346072	-3806.627970695644	5.3	-3807.780823346072	1.152852650427964
28	-3807.6469890391636	-3806.4242880085467	5.5	-3807.6469890391636	1.2227010306168675
29	-3807.456753185077	-3806.108393238573	3.4	-3807.456753185077	1.3483599465039748
30	-3807.3881285211255	-3805.7899964753724	3.4	-3807.3881285211255	1.5981320457531696
31	-3807.3801278789138	-3805.8122876667658	3.5	-3807.3801278789138	1.567840212148108
32	-3807.2555731762745	-3805.6224066899454	3.6	-3807.2555731762745	1.6331664863290094
33	-3806.9696314422977	-3805.6284545615563	3.7	-3806.9696314422977	1.3411768807414406
34	-3806.680696564067	-3805.1464013834347	3.8	-3806.680696564067	1.5342951806322649
35	-3806.566535220089	-3805.204065564109	3.9	-3806.566535220089	1.362469655979809
36	-3806.564759646531	-3805.0090166477826	3.9	-3806.564759646531	1.5557429987483495
37	-3806.4907515263953	-3805.355033475831	4.0	-3806.4907515263953	1.135718050564102
38	-3806.4834723512063	-3805.0053395911077	4.1	-3806.4834723512063	1.4781327600983714
39	-3806.4726967121496	-3804.9292095375413	3.7	-3806.4726967121496	1.5434871746083416
40	-3806.4341375778317	-3805.112280608057	3.8	-3806.4341375778317	1.321856969774556
41	-3806.3825953497853	-3805.852638008891	3.9	-3806.3825953497853	0.5299573408941065
42	-3806.3343306063543	-3804.8225446794468	4.0	-3806.3343306063543	1.5117859269078002
43	-3806.3213608396504	-3804.781824490154	4.1	-3806.3213608396504	1.53953634949613
44	-3806.320032295927	-3806.033947656369	4.2	-3806.320032295927	0.28608463955792773
