Sample	posterior	ESS(posterior)	likelihood	prior	
0	-7893.4604321061	5.6	-7878.468301299129	-14.992130806970263	
1	-7897.023792091755	5.8	-7877.914146252555	-19.109645839200287	
2	-7897.023792091755	5.8	-7877.914146252555	-19.109645839200287	
3	-7890.125983688322	6.1	-7877.141879366377	-12.984104321944434	
4	-7890.125983688322	6.1	-7877.141879366377	-12.984104321944434	
5	-7892.912745985507	6.9	-7875.926835781726	-16.985910203780875	
6	-7892.912745985507	6.9	-7875.926835781726	-16.985910203780875	
