Sample	posterior	ESS(posterior)	likelihood	prior
0	-9503.786117103049	N	-9502.47236919116	-1.3137479118879138
1000	-7038.618907557531	2.0	-7031.282216482443	-7.3366910750885435
2000	-7040.672471071404	3.0	-7034.316994340617	-6.355476730787182
3000	-7038.008582466067	4.0	-7031.5751708555235	-6.433411610543342
4000	-7042.475464451225	5.0	-7034.053601223651	-8.421863227574303
5000	-7040.401537164664	6.0	-7034.361006192715	-6.04053097194902
6000	-7041.816843291725	7.0	-7035.399033526562	-6.417809765163176
7000	-7041.1958110651785	8.0	-7035.122419645596	-6.073391419582405
8000	-7039.160838792967	9.0	-7032.117803663315	-7.043035129652271
9000	-7042.7295305747	9.0	-7033.665415043334	-9.064115531366276
10000	-7039.240523185951	10.0	-7031.812888695011	-7.427634490940479
11000	-7041.233152226032	11.0	-7034.24530840876	-6.9878438172718615
12000	-7041.5286537705315	12.0	-7031.638143486174	-9.890510284357005
13000	-7039.446358543982	13.0	-7034.044496033579	-5.401862510402983
14000	-7040.196585426297	14.0	-7032.699000995114	-7.497584431182956
15000	-7042.016910973766	15.0	-7034.287549935231	-7.729361038534579
16000	-7039.865201641691	16.0	-7032.485336693261	-7.379864948429344
17000	-7038.4577084012235	17.0	-7032.791365359746	-5.666343041477758
18000	-7038.927917757857	18.0	-7033.36950343218	-5.5584143256776635
19000	-7041.742572597201	18.0	-7033.861861144498	-7.880711452702805
20000	-7039.871654819256	19.0	-7031.797506006848	-8.074148812407673
21000	-7038.873080110033	20.0	-7032.735156766045	-6.137923343987914
22000	-7039.357835318282	21.0	-7031.143346026141	-8.214489292140962
23000	-7037.981647485854	22.0	-7031.0680084931555	-6.913638992698758
24000	-7042.865719311179	23.0	-7031.034770778461	-11.830948532718018
25000	-7045.1075043681985	24.0	-7030.804745492518	-14.3027588756807
26000	-7038.011408553732	25.0	-7031.08440633313	-6.9270022206018265
27000	-7038.122572395923	26.0	-7031.414401940769	-6.708170455154576
28000	-7039.7950314271075	27.0	-7032.316489527246	-7.478541899862048
29000	-7041.135898572077	27.0	-7032.478609754233	-8.657288817844718
30000	-7040.146378497909	28.0	-7031.565628897557	-8.580749600351517
31000	-7041.071154273431	29.0	-7033.253557354838	-7.817596918592281
32000	-7041.75397005793	30.0	-7033.736865777032	-8.017104280898097
33000	-7043.1708680642305	31.0	-7035.533033841742	-7.637834222489021
34000	-7041.250696858818	32.0	-7034.018995708866	-7.231701149951952
35000	-7039.121525285185	33.0	-7031.776512352254	-7.345012932931468
36000	-7039.603731809354	34.0	-7031.323633139535	-8.28009866981953
37000	-7038.080894703954	35.0	-7031.735394710438	-6.345499993515956
38000	-7042.056966015913	36.0	-7032.140867276087	-9.91609873982516
39000	-7042.363788977388	36.0	-7032.403473853342	-9.960315124045838
40000	-7037.821631600606	37.0	-7031.159862258937	-6.661769341669116
41000	-7046.430311108669	38.0	-7040.199138467037	-6.231172641631653
42000	-7038.352900733093	39.0	-7030.922402169625	-7.430498563468367
43000	-7038.500564319065	40.0	-7032.422858677478	-6.0777056415874355
44000	-7038.74709237276	41.0	-7031.888421664192	-6.858670708567796
45000	-7040.010169973974	42.0	-7032.315377327507	-7.694792646466961
46000	-7039.184095377614	43.0	-7031.335103927831	-7.8489914497821545
47000	-7041.47230533184	44.0	-7034.546079722382	-6.926225609457783
48000	-7038.9302058025105	45.0	-7031.1426837031695	-7.787522099341002
49000	-7039.359849405715	45.0	-7031.226887351213	-8.132962054501998
50000	-7037.642361296937	46.0	-7031.763633206477	-5.87872809046052
51000	-7040.272227690532	47.0	-7032.771951686579	-7.500276003953601
52000	-7038.940720504846	48.0	-7031.297778906043	-7.642941598802531
53000	-7042.4657211663725	49.0	-7030.478243351511	-11.987477814861851
54000	-7039.972316306739	50.0	-7032.0565045430285	-7.915811763711066
55000	-7037.279549136581	51.0	-7031.002276691018	-6.277272445563613
56000	-7041.628814717403	52.0	-7031.5504937832575	-10.078320934144836
57000	-7038.782605474622	53.0	-7031.367177069443	-7.4154284051795205
58000	-7040.910781014144	54.0	-7031.237539105251	-9.67324190889337
59000	-7037.733517971781	54.0	-7031.436247483915	-6.2972704878659505
60000	-7040.106134919726	55.0	-7033.033367861124	-7.072767058601772
61000	-7038.999688625381	56.0	-7030.912224242266	-8.087464383115014
62000	-7037.648386385113	57.0	-7031.6145861506775	-6.033800234435041
63000	-7042.025136752883	58.0	-7032.717314132363	-9.307822620519376
64000	-7039.45360045551	59.0	-7030.9503119819465	-8.503288473563481
65000	-7041.694531220273	60.0	-7034.986921074704	-6.707610145569141
66000	-7038.898512080431	61.0	-7031.767477426521	-7.131034653910628
67000	-7039.376409667996	62.0	-7032.053299337113	-7.323110330883686
68000	-7040.448713059369	63.0	-7032.384271217313	-8.064441842055995
69000	-7038.402043579356	63.0	-7031.066701368531	-7.33534221082575
70000	-7039.157795485776	64.0	-7032.863971436898	-6.293824048877346
71000	-7042.747181980491	65.0	-7036.676847154159	-6.07033482633224
72000	-7040.252379610471	66.0	-7033.289874281816	-6.962505328654645
73000	-7038.379257670045	67.0	-7031.093537220682	-7.285720449362725
74000	-7038.82865777536	68.0	-7032.827327692436	-6.00133008292404
75000	-7038.868903089714	69.0	-7032.3205169479725	-6.548386141741561
76000	-7041.325438280469	70.0	-7032.151872160973	-9.173566119496474
77000	-7039.179144449446	71.0	-7033.414461726563	-5.764682722882457
78000	-7039.669200752455	72.0	-7031.967773249996	-7.70142750245971
79000	-7037.486922833221	72.0	-7030.560580773845	-6.926342059376445
80000	-7039.690464604901	73.0	-7033.195267609394	-6.495196995506673
81000	-7037.798850954057	74.0	-7031.5658761206105	-6.232974833446988
82000	-7039.802380262362	75.0	-7032.675349140356	-7.127031122006303
83000	-7039.986962422545	76.0	-7031.908813424211	-8.078148998333564
84000	-7040.1110179235275	77.0	-7031.999409245257	-8.111608678270784
85000	-7040.055851418491	78.0	-7030.626819779622	-9.429031638869429
86000	-7047.133763052799	79.0	-7040.954592533522	-6.179170519276141
87000	-7041.443255918133	80.0	-7034.542492968331	-6.900762949801861
88000	-7038.352061355407	81.0	-7032.664364322757	-5.687697032649839
89000	-7040.379675135153	81.0	-7033.213429077434	-7.166246057719219
90000	-7045.887993529267	82.0	-7038.516741669835	-7.371251859432259
91000	-7043.319814321149	83.0	-7037.148348015366	-6.171466305783708
92000	-7039.988683641528	84.0	-7034.267387387577	-5.721296253950902
93000	-7038.840366614681	85.0	-7031.572950539576	-7.267416075105849
94000	-7041.769864813642	86.0	-7035.1884982109505	-6.581366602691702
95000	-7040.3638618649675	87.0	-7035.056602103139	-5.307259761828069
96000	-7040.466209707327	88.0	-7034.530464855744	-5.935744851582683
97000	-7039.849141734851	89.0	-7032.5658136925085	-7.283328042342708
98000	-7038.086022386774	90.0	-7032.0868931319765	-5.999129254797197
99000	-7040.062973277525	90.0	-7032.068022404225	-7.994950873299425
100000	-7043.929290098095	91.0	-7036.9213557971125	-7.007934300983139
101000	-7041.42931049127	92.0	-7033.094218684141	-8.335091807129233
102000	-7039.632526348629	93.0	-7033.933265927139	-5.699260421490547
103000	-7037.345075914791	94.0	-7031.465671247573	-5.8794046672181315
104000	-7038.501140206883	95.0	-7031.042196725385	-7.458943481497667
105000	-7039.185379832666	96.0	-7031.519757081686	-7.665622750979422
106000	-7038.136428614236	97.0	-7031.726793026802	-6.409635587434183
107000	-7038.627358877066	98.0	-7032.438060054406	-6.1892988226602395
108000	-7038.231212894964	99.0	-7031.255358227402	-6.975854667562448
109000	-7038.652120676721	99.0	-7031.111288017824	-7.540832658897007
110000	-7038.083452577508	100.0	-7031.241099067404	-6.842353510103303
111000	-7039.284922105576	101.0	-7032.93368982852	-6.351232277056056
112000	-7038.698777997673	102.0	-7031.979856390883	-6.718921606789666
113000	-7040.0425728451755	103.0	-7031.774399620342	-8.268173224834289
114000	-7037.68793959343	104.0	-7030.980628942902	-6.70731065052824
115000	-7042.361411306215	105.0	-7034.000234320501	-8.36117698571477
116000	-7038.360758083351	106.0	-7031.491211192029	-6.869546891321816
117000	-7038.459829822404	107.0	-7031.274713554352	-7.185116268051008
118000	-7039.019479583226	108.0	-7031.772541303909	-7.246938279316774
119000	-7039.948778692844	108.0	-7031.458442273401	-8.490336419443526
120000	-7039.092695397197	109.0	-7032.20118004559	-6.891515351606363
121000	-7038.649246075791	110.0	-7032.536906076313	-6.112339999477752
122000	-7038.601451878252	111.0	-7032.118501678252	-6.482950200000628
123000	-7037.705335615268	52.9	-7031.543926993936	-6.161408621332528
124000	-7042.115401814192	113.0	-7035.329915848683	-6.785485965508904
125000	-7040.857669514308	114.0	-7032.076759566277	-8.780909948030537
126000	-7039.7549046554695	115.0	-7031.388359123635	-8.36654553183429
127000	-7039.798582211689	116.0	-7033.454889802828	-6.343692408861201
128000	-7039.524880182359	117.0	-7032.450431198536	-7.074448983823192
129000	-7040.510153062492	117.0	-7032.127974961458	-8.382178101033492
130000	-7037.918828864859	118.0	-7030.966464328003	-6.952364536856096
131000	-7042.48836965708	119.0	-7032.560503653775	-9.92786600330433
132000	-7041.059431300692	120.0	-7031.863405294613	-9.19602600607918
133000	-7039.669300754675	121.0	-7032.665601734706	-7.003699019968888
134000	-7040.813277866045	122.0	-7032.977461280627	-7.835816585417923
135000	-7040.660818764291	123.0	-7033.269231818729	-7.391586945562526
136000	-7042.832356792424	124.0	-7036.964198223012	-5.868158569412275
137000	-7039.88016614405	125.0	-7032.526124356261	-7.354041787788955
138000	-7038.988824801463	126.0	-7031.983151116223	-7.005673685239881
139000	-7040.628633516786	126.0	-7034.5530497379805	-6.075583778805154
140000	-7040.402251101162	127.0	-7031.7356772595385	-8.666573841622938
141000	-7040.165847831782	128.0	-7031.549336574814	-8.616511256968144
142000	-7040.219119761411	129.0	-7031.608336691319	-8.610783070092383
143000	-7039.220343319566	130.0	-7031.131645068031	-8.08869825153545
144000	-7041.997162445858	131.0	-7035.268584122166	-6.728578323691119
145000	-7040.1399835535985	132.0	-7033.090889560243	-7.049093993355374
146000	-7044.158562127121	65.4	-7037.336129763016	-6.822432364104032
147000	-7039.318707531121	134.0	-7032.1791620607255	-7.139545470395467
148000	-7038.458709424801	135.0	-7031.6236871204255	-6.835022304375743
149000	-7039.380400473571	135.0	-7032.569364584981	-6.811035888590751
150000	-7038.910999415661	136.0	-7033.162847192592	-5.748152223068486
151000	-7042.213312105956	137.0	-7034.655260084939	-7.558052021016669
152000	-7039.328744241453	138.0	-7031.594383402331	-7.7343608391217264
153000	-7038.955163648516	139.0	-7032.039186213623	-6.915977434893103
154000	-7041.270023564503	140.0	-7034.286153254546	-6.983870309958021
155000	-7043.317833218064	141.0	-7034.973731958388	-8.344101259675769
156000	-7040.551285809408	142.0	-7034.151109633544	-6.4001761758631925
157000	-7040.130716689355	143.0	-7034.238075439558	-5.8926412497967
158000	-7040.596450784263	144.0	-7031.717214158428	-8.879236625834647
159000	-7038.476395596642	144.0	-7032.008511115871	-6.467884480770262
160000	-7038.394411598825	145.0	-7031.819229723067	-6.575181875757984
161000	-7037.89304899623	79.7	-7030.9045341741585	-6.988514822071799
162000	-7039.47629942093	80.2	-7032.818175911719	-6.658123509211402
163000	-7041.964157557636	148.0	-7034.363876788396	-7.600280769240085
164000	-7040.910049787826	149.0	-7034.114730857514	-6.795318930312607
165000	-7038.6538595967995	150.0	-7032.37534184429	-6.27851775250962
166000	-7038.9111690964155	151.0	-7033.286180247606	-5.6249888488092825
167000	-7040.768981235417	152.0	-7034.12420574137	-6.644775494047347
168000	-7042.04215600026	153.0	-7036.43480770197	-5.6073482982892076
169000	-7042.491283118768	104.8	-7036.22746183746	-6.263821281307417
170000	-7038.726852691295	154.0	-7032.746112270424	-5.98074042087018
171000	-7039.468267257386	155.0	-7031.447503951642	-8.020763305743966
172000	-7040.246239627804	156.0	-7034.72832606211	-5.517913565694832
173000	-7038.955912914254	157.0	-7032.993010455695	-5.962902458559467
174000	-7039.293398536398	158.0	-7034.053214251273	-5.2401842851251486
175000	-7040.517443322811	159.0	-7035.012092630827	-5.505350691983903
176000	-7043.402882264957	160.0	-7034.481894942052	-8.920987322904631
177000	-7037.58535651836	161.0	-7031.610993792541	-5.974362725818087
178000	-7039.672956559725	162.0	-7031.9954968490965	-7.677459710629069
179000	-7039.7826983746245	162.0	-7030.848723864852	-8.93397450977252
180000	-7039.093226912096	163.0	-7032.642997327625	-6.4502295844706214
181000	-7038.44516761204	164.0	-7030.691208774912	-7.753958837127167
182000	-7040.384068610684	165.0	-7032.580853821153	-7.803214789530582
183000	-7038.878408412695	166.0	-7033.033664740273	-5.844743672421618
184000	-7042.599273300653	167.0	-7033.928633634507	-8.670639666146192
185000	-7042.6366701747465	168.0	-7031.9092710764135	-10.72739909833329
186000	-7039.957113137044	169.0	-7030.593939180866	-9.363173956177747
187000	-7041.847468750816	170.0	-7033.113764521076	-8.733704229740841
188000	-7038.26998303265	171.0	-7031.532718613583	-6.737264419067496
189000	-7039.616749197116	171.0	-7033.887530035405	-5.729219161711618
190000	-7040.630556321368	172.0	-7034.766353278769	-5.864203042598698
191000	-7041.394900306198	173.0	-7032.4045548633085	-8.990345442889929
192000	-7043.032214587461	174.0	-7035.6996928283825	-7.332521759077757
193000	-7040.0220535077015	175.0	-7033.330869232244	-6.691184275456756
194000	-7039.634613683441	176.0	-7033.932453926508	-5.702159756933101
195000	-7041.400867154652	177.0	-7034.3516572637145	-7.049209890937613
196000	-7037.6952810482435	178.0	-7030.97047790353	-6.724803144713814
197000	-7037.9246011346	179.0	-7031.71869622854	-6.205904906060642
198000	-7039.945482173883	180.0	-7031.317303573389	-8.628178600494126
199000	-7040.465255000726	180.0	-7031.201650538319	-9.263604462406875
200000	-7040.454211647028	181.0	-7031.685748374818	-8.768463272210724
201000	-7038.54972082137	182.0	-7031.538818063183	-7.010902758187633
202000	-7040.30294231344	183.0	-7030.98250665257	-9.320435660869997
203000	-7038.6710658865695	184.0	-7031.883904452849	-6.7871614337212165
204000	-7039.4352295506105	185.0	-7032.323481435507	-7.111748115103377
205000	-7041.7544284170735	186.0	-7031.323020814344	-10.431407602729152
206000	-7041.430116374218	187.0	-7035.235919680954	-6.194196693264893
207000	-7039.022465687794	188.0	-7032.454518567256	-6.567947120537383
208000	-7039.835484699492	189.0	-7033.479402571357	-6.356082128134281
209000	-7039.254807545785	189.0	-7032.205955551267	-7.048851994518687
210000	-7040.036588866004	190.0	-7030.6562517582115	-9.380337107792688
211000	-7042.2541698442665	191.0	-7032.383873029406	-9.87029681486059
