"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8246.89598963947,5.51788721430907,3.13755169338923e-14,10.247643228728
"2","GTR","relaxed_log_normal","yule",-8236.90500713683,4.89464447339018,0.000000000684887846385923,9.68644851082703
"3","GTR","strict","birth_death",-8238.89714703857,4.91934529788838,9.34209099284169e-11,7.15133477127092
"4","GTR","strict","yule",-8222.73413699797,3.00862296497914,0.000977125089227003,9.57300035268996
"5","HKY","relaxed_log_normal","birth_death",-8243.70731582106,4.80107021107463,7.61052003833867e-13,10.8766420914465
"6","HKY","relaxed_log_normal","yule",-8230.08792541622,4.41768178366073,0.000000625518895814758,7.76423895114987
"7","HKY","strict","birth_death",-8224.08154837256,3.79999548429415,0.000253966737384476,7.1415013402505
"8","HKY","strict","yule",-8222.54853617233,3.48831802981295,0.00117640152557806,4.20914018870132
"9","JC69","relaxed_log_normal","birth_death",-8221.77862917134,3.46659303289393,0.00254051603937995,4.01593217135936
"10","JC69","relaxed_log_normal","yule",-8215.81228274414,2.37027784158609,0.990999126310269,4.23859765555624
"11","JC69","strict","birth_death",-8221.31173546003,3.06666653785561,0.00405220402507151,4.36246992541809
"12","TN93","relaxed_log_normal","birth_death",-8233.24570920167,4.59453237551454,0.000000026596982064726,5.47987800475972
"13","TN93","relaxed_log_normal","yule",-8236.46719641076,5.84113411662862,0.00000000106110470932797,7.39165316663907
"14","TN93","strict","birth_death",-8234.6836205999,5.11587573982308,0.00000000631473855872447,4.63039945707934
"15","TN93","strict","yule",-8242.61554211167,5.34056129571968,2.26759573386557e-12,6.0376282323729
