Sample	posterior	ESS(posterior)	likelihood	prior	
0	-8225.423233139632	8.1	-8211.091886451115	-14.331346688518085	
1	-8225.423233139632	8.1	-8211.091886451115	-14.331346688518085	
2	-8225.423233139632	8.1	-8211.091886451115	-14.331346688518085	
3	-8225.699023292507	8.2	-8210.923693129189	-14.775330163317626	
4	-8223.405645755209	8.4	-8210.120199666071	-13.285446089137778	
5	-8233.44720604718	8.6	-8209.422164384205	-24.025041662974246	
