Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-10607.751908065218	-10611.927966654319	N	-10607.751908065218	-4.176058589100597
1	-10527.489640305703	-10530.56638780115	2.0	-10527.489640305703	-3.0767474954456926
2	-9750.306207623498	-9759.065801567698	3.0	-9750.306207623498	-8.759593944200478
3	-9739.704048158897	-9750.036510498736	4.0	-9739.704048158897	-10.332462339839065
4	-8748.267480072298	-8769.80055001412	3.1	-8748.267480072298	-21.533069941822507
5	-8475.98568979857	-8492.883241383972	2.7	-8475.98568979857	-16.897551585400905
6	-8444.60979345028	-8457.673248919562	2.4	-8444.60979345028	-13.063455469282605
7	-8396.43603205496	-8424.176456176365	2.4	-8396.43603205496	-27.740424121404065
8	-8380.455120446553	-8398.86845339585	2.6	-8380.455120446553	-18.413332949295455
9	-8365.756655746449	-8380.300122204992	2.8	-8365.756655746449	-14.543466458543472
10	-8360.965852116007	-8373.812184462004	3.1	-8360.965852116007	-12.846332345997324
11	-8355.170539476325	-8367.401422058258	3.4	-8355.170539476325	-12.23088258193335
12	-8343.002473959223	-8361.384652967508	3.6	-8343.002473959223	-18.382179008285362
13	-8311.245962051296	-8323.014008734408	3.9	-8311.245962051296	-11.768046683111764
14	-8306.020657266246	-8328.701362044087	4.2	-8306.020657266246	-22.680704777840326
15	-8276.31522005945	-8292.413871567369	4.3	-8276.31522005945	-16.098651507918255
16	-8261.879238054564	-8279.606017180222	4.5	-8261.879238054564	-17.72677912565842
17	-8240.809316051995	-8256.548951792023	4.7	-8240.809316051995	-15.73963574002863
18	-8240.60228040025	-8255.818642056509	4.9	-8240.60228040025	-15.216361656259465
19	-8235.519880307058	-8252.014436248257	5.8	-8235.519880307058	-16.494555941198502
20	-8230.469679692053	-8246.275692460538	6.0	-8230.469679692053	-15.806012768485711
21	-8229.165038429048	-8245.840283414658	6.1	-8229.165038429048	-16.675244985609424
22	-8228.265683650132	-8243.147888654592	6.2	-8228.265683650132	-14.88220500445987
23	-8226.460402949335	-8243.323483264947	6.4	-8226.460402949335	-16.8630803156116
24	-8225.183288427714	-8243.332933669151	6.5	-8225.183288427714	-18.149645241437323
25	-8224.843340868221	-8241.433763216277	6.6	-8224.843340868221	-16.59042234805519
26	-8224.27415998622	-8237.723692722497	6.7	-8224.27415998622	-13.449532736275874
27	-8223.8596135917	-8245.761342474363	6.8	-8223.8596135917	-21.901728882663214
28	-8223.109399885589	-8240.073557851103	6.9	-8223.109399885589	-16.96415796551373
29	-8222.664255756765	-8240.428769794738	7.8	-8222.664255756765	-17.764514037974095
30	-8221.478211776164	-8238.71054263399	7.9	-8221.478211776164	-17.23233085782556
31	-8213.663791581763	-8230.113018063088	7.9	-8213.663791581763	-16.449226481324835
32	-8211.65678084768	-8229.951367028449	8.0	-8211.65678084768	-18.294586180768984
33	-8211.091886451115	-8225.423233139632	8.1	-8211.091886451115	-14.331346688518085
34	-8210.923693129189	-8225.699023292507	8.2	-8210.923693129189	-14.775330163317626
35	-8210.120199666071	-8223.405645755209	8.4	-8210.120199666071	-13.285446089137778
36	-8209.585468778936	-8226.337567499551	8.5	-8209.585468778936	-16.75209872061611
37	-8209.422164384205	-8233.44720604718	8.6	-8209.422164384205	-24.025041662974246
38	-8209.405443463735	-8228.312001146238	8.7	-8209.405443463735	-18.906557682502964
39	-8209.045815120093	-8223.337452273012	4.3	-8209.045815120093	-14.29163715291898
40	-8208.892103467322	-8226.603463892681	4.4	-8208.892103467322	-17.71136042535852
41	-8208.747122075114	-8221.963111820389	4.5	-8208.747122075114	-13.21598974527457
42	-8208.551272649062	-8224.492682661315	4.5	-8208.551272649062	-15.941410012253133
43	-8208.526149560208	-8226.738554179166	4.6	-8208.526149560208	-18.21240461895751
44	-8208.463841948764	-8228.349433396721	4.6	-8208.463841948764	-19.885591447957694
45	-8208.418830193987	-8231.04601645192	4.7	-8208.418830193987	-22.627186257933726
46	-8208.399209667517	-8222.958905821186	4.8	-8208.399209667517	-14.559696153668272
47	-8208.138664160993	-8223.705951386139	4.9	-8208.138664160993	-15.567287225146138
48	-8208.087354521049	-8223.101753904415	4.9	-8208.087354521049	-15.014399383365756
49	-8208.080223319548	-8222.936420750402	3.9	-8208.080223319548	-14.856197430853868
50	-8208.031535593884	-8225.21812663136	4.0	-8208.031535593884	-17.18659103747558
51	-8208.029460038291	-8225.766340458147	4.1	-8208.029460038291	-17.736880419855908
52	-8208.003553137509	-8222.810867312326	4.1	-8208.003553137509	-14.807314174817696
53	-8207.98624006428	-8224.269084119343	4.2	-8207.98624006428	-16.28284405506429
54	-8207.978179787455	-8227.412314664145	4.2	-8207.978179787455	-19.434134876690145
55	-8207.974272843687	-8227.95451547126	4.3	-8207.974272843687	-19.98024262757194
56	-8207.955975874182	-8221.878370794038	4.4	-8207.955975874182	-13.922394919857142
57	-8207.955310427355	-8223.579088536539	4.4	-8207.955310427355	-15.623778109183812
58	-8207.944461291678	-8228.020402513446	4.5	-8207.944461291678	-20.07594122176925
59	-8207.942608874966	-8222.630465974486	4.6	-8207.942608874966	-14.687857099518933
60	-8207.938207453115	-8226.354992645005	4.6	-8207.938207453115	-18.416785191889353
61	-8207.936336172346	-8224.300544496753	4.7	-8207.936336172346	-16.364208324406253
62	-8207.934564344117	-8223.577074711107	4.8	-8207.934564344117	-15.642510366989535
63	-8207.933114081601	-8224.380364187726	4.8	-8207.933114081601	-16.447250106123942
