"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5741.74371205268,7.11945334394272,5.27044775106801e-21,6.56445457693486
"2","GTR","relaxed_log_normal","yule",-5740.27749575806,6.69464508067904,2.28358487739953e-20,5.99665045384463
"3","GTR","strict","birth_death",-5732.2447193191,6.40339400594922,7.03408545482072e-17,14.1446284132892
"4","GTR","strict","yule",-5725.59372426096,5.98189002472459,5.44124264381215e-14,8.93809081702357
"5","HKY","relaxed_log_normal","birth_death",-5720.87502859611,5.33418065531621,6.09539117674654e-12,11.0975990319759
"6","HKY","relaxed_log_normal","yule",-5712.22143950734,5.0677645058136,0.0000000349307227717113,8.84143110246845
"7","HKY","strict","birth_death",-5698.88757779885,3.88957727254514,0.0215789413392085,4.25051965850703
"8","HKY","strict","yule",-5710.68492187807,5.23331048011473,0.000000162371087602302,6.13896176199629
"9","JC69","relaxed_log_normal","birth_death",-5700.66780305664,3.97383459929105,0.00363821305934013,6.89216475732715
"10","JC69","relaxed_log_normal","yule",-5695.08108685924,3.67502234363944,0.970885790367622,6.56927404923918
"11","JC69","strict","birth_death",-5706.19144683905,4.4958073825603,0.0000145211199782938,9.1702277990661
"12","TN93","relaxed_log_normal","birth_death",-5718.30725111595,5.48796335227668,7.94645031731850e-11,9.0003198008342
"13","TN93","relaxed_log_normal","yule",-5700.60380920418,4.18274916913713,0.00387864744340982,7.86068204248212
"14","TN93","strict","birth_death",-5707.56195926002,4.72805809496124,0.00000368802734015335,5.0518853047047
"15","TN93","strict","yule",-5715.54713152452,5.53826435374533,0.00000000125567682930116,9.04617107990798
