Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-8805.417648228786	-8808.293800377725	N	-8805.417648228786	-2.876152148940231
1	-7744.506003978586	-7737.428676920234	2.0	-7744.506003978586	7.077327058351862
2	-7138.542763777462	-7148.993056783192	3.0	-7138.542763777462	-10.450293005729893
3	-6940.400231474557	-6944.136623602084	4.0	-6940.400231474557	-3.736392127527372
4	-6615.997124809227	-6620.325253239324	3.5	-6615.997124809227	-4.328128430097273
5	-6331.9635349454575	-6339.755550949944	3.0	-6331.9635349454575	-7.792016004487002
6	-6257.565320686174	-6262.0366971640115	2.9	-6257.565320686174	-4.471376477837476
7	-5977.98830339058	-5982.331686065987	3.0	-5977.98830339058	-4.34338267540699
8	-5941.96651687835	-5945.687219971375	3.1	-5941.96651687835	-3.7207030930245493
9	-5922.142118572335	-5926.093872310144	2.7	-5922.142118572335	-3.951753737809848
10	-5899.16061063122	-5901.004198737205	2.9	-5899.16061063122	-1.843588105985181
11	-5877.940691920017	-5883.236983920161	2.9	-5877.940691920017	-5.2962920001440335
12	-5863.141495758406	-5865.347713759813	2.9	-5863.141495758406	-2.2062180014068273
13	-5794.436507961689	-5797.375037371956	3.0	-5794.436507961689	-2.9385294102665767
14	-5752.980850203187	-5756.280371782644	3.1	-5752.980850203187	-3.2995215794566564
15	-5748.553366478904	-5751.067840087239	3.2	-5748.553366478904	-2.514473608335824
16	-5742.060475985457	-5745.667523735038	3.4	-5742.060475985457	-3.6070477495812057
17	-5739.845752334773	-5741.957892813026	3.5	-5739.845752334773	-2.112140478252447
18	-5729.848492034932	-5732.19264323529	3.6	-5729.848492034932	-2.344151200357955
19	-5723.82628489011	-5727.075668893016	3.6	-5723.82628489011	-3.2493840029054564
20	-5719.985851294156	-5722.204183813883	3.7	-5719.985851294156	-2.218332519726572
21	-5710.196824986789	-5713.368636503385	3.8	-5710.196824986789	-3.171811516596036
22	-5704.88827710243	-5708.536222271758	3.9	-5704.88827710243	-3.647945169327545
23	-5702.310523045188	-5704.768593782845	4.0	-5702.310523045188	-2.4580707376564717
24	-5697.677050239196	-5701.448469521706	4.0	-5697.677050239196	-3.771419282509698
25	-5696.829593473195	-5700.408958488711	4.1	-5696.829593473195	-3.579365015515953
26	-5692.002809438238	-5694.366001664687	4.2	-5692.002809438238	-2.363192226449874
27	-5690.788609399297	-5695.270052579068	4.3	-5690.788609399297	-4.481443179771592
28	-5689.906662132339	-5693.381923357761	4.4	-5689.906662132339	-3.475261225421804
29	-5689.728821801659	-5693.721358839635	4.5	-5689.728821801659	-3.9925370379761596
30	-5688.571060111986	-5692.09849126048	4.6	-5688.571060111986	-3.527431148493889
31	-5688.4724637868785	-5691.171825289307	4.7	-5688.4724637868785	-2.6993615024286943
32	-5688.123839413962	-5691.311438997035	4.8	-5688.123839413962	-3.187599583073615
33	-5687.787807533873	-5691.515449496668	4.9	-5687.787807533873	-3.727641962795025
34	-5686.5161680936735	-5689.093705211869	4.9	-5686.5161680936735	-2.5775371181953997
35	-5684.31159541631	-5686.759753662328	5.0	-5684.31159541631	-2.4481582460178206
36	-5683.717170506549	-5686.852726553413	5.1	-5683.717170506549	-3.1355560468641515
37	-5683.4529085140775	-5685.879263088598	5.2	-5683.4529085140775	-2.4263545745203396
38	-5682.976849927596	-5685.77758907778	5.3	-5682.976849927596	-2.800739150183884
39	-5682.264573045976	-5685.390467058302	5.1	-5682.264573045976	-3.1258940123263956
40	-5682.23760591574	-5684.945032417641	5.2	-5682.23760591574	-2.707426501901465
41	-5682.109891928298	-5684.565608308729	5.3	-5682.109891928298	-2.4557163804310083
42	-5682.019327892469	-5685.025948394564	5.4	-5682.019327892469	-3.0066205020949104
43	-5681.702331725458	-5684.335173284237	5.5	-5681.702331725458	-2.6328415587789564
44	-5681.52152065904	-5684.601867625885	5.6	-5681.52152065904	-3.0803469668441066
45	-5681.4073294643185	-5684.104151142893	5.7	-5681.4073294643185	-2.6968216785748087
46	-5681.207695068343	-5683.865588054924	5.7	-5681.207695068343	-2.6578929865810537
47	-5680.747795418993	-5683.41591637955	5.8	-5680.747795418993	-2.66812096055785
48	-5680.458627957314	-5683.530178041544	5.9	-5680.458627957314	-3.0715500842299805
49	-5680.291395094704	-5682.823670773388	5.5	-5680.291395094704	-2.532275678683227
50	-5680.250082141689	-5683.864239079958	5.6	-5680.250082141689	-3.6141569382685566
51	-5680.183947456146	-5683.571563086581	5.7	-5680.183947456146	-3.3876156304350507
52	-5680.145321623895	-5683.091223983023	5.8	-5680.145321623895	-2.9459023591276448
53	-5680.06226283069	-5684.12010540898	5.9	-5680.06226283069	-4.057842578290064
54	-5679.915065168096	-5682.563345418412	5.9	-5679.915065168096	-2.6482802503156413
55	-5679.8871609536545	-5682.702435020161	6.0	-5679.8871609536545	-2.8152740665060256
56	-5679.855919786622	-5682.480692555251	6.1	-5679.855919786622	-2.6247727686299878
