"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4109.95443927652,5.64075271514509,1.14532744340349e-14,8.99804992928121
"2","GTR","relaxed_log_normal","yule",-4106.99052978267,5.87524820959663,2.21890753575264e-13,10.0510665305928
"3","GTR","strict","birth_death",-4105.83038060955,6.12061083709907,7.07922293593216e-13,7.43840267433477
"4","GTR","strict","yule",-4106.08672749262,6.22155771932489,5.47842287932613e-13,7.36139857056604
"5","HKY","relaxed_log_normal","birth_death",-4092.45967440107,4.99145752075152,0.000000453742557560738,4.78473138479368
"6","HKY","relaxed_log_normal","yule",-4103.6003573146,5.26537693364557,6.58373589109861e-12,7.4416231486171
"7","HKY","strict","birth_death",-4099.6381975556,4.73772429379915,0.000000000346111891226445,7.31001397668818
"8","HKY","strict","yule",-4090.03347814343,4.51303251031213,0.00000513444092470604,5.61812436057343
"9","JC69","relaxed_log_normal","birth_death",-4082.31968387317,3.30344399831926,0.0114961242096404,7.84817647629603
"10","JC69","relaxed_log_normal","yule",-4077.87112804931,3.57752484271082,0.982957394776801,5.37307370752662
"11","JC69","strict","birth_death",-4083.05025503451,4.0346052331733,0.00553692222857145,5.84591635356097
"12","TN93","relaxed_log_normal","birth_death",-4097.63483305967,4.77288089697019,0.00000000256605916898808,8.71082887941751
"13","TN93","relaxed_log_normal","yule",-4090.51792718491,4.74921830650176,0.00000316300308782329,9.39721357762312
"14","TN93","strict","birth_death",-4096.86378037285,4.92168470874358,0.0000000055479251532337,11.3740044130074
"15","TN93","strict","yule",-4091.89368043825,4.91143679141061,0.000000799130247954878,5.99713182992092
