"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-5159.63655869868,7.55945791966798,1.72349073993354e-20,12.5562942953048
"2","GTR","relaxed_log_normal","yule",-5140.19361766872,6.57370481859561,4.7903909217131e-12,6.05774022677232
"3","GTR","strict","birth_death",-5133.38421942089,5.731556899761,0.00000000434165229586116,13.9167919140191
"4","GTR","strict","yule",-5142.05668065389,6.04248473951827,7.43452081524918e-13,5.72518773960021
"5","HKY","relaxed_log_normal","birth_death",-5132.00490364106,5.63190316882734,0.0000000172458367896365,8.78789709089694
"6","HKY","relaxed_log_normal","yule",-5128.51109877707,5.02288165166549,0.000000567576551526264,11.7665296654071
"7","HKY","strict","birth_death",-5126.18870445136,4.46060140759461,0.00000578931906629713,6.55650538949377
"8","HKY","strict","yule",-5127.45377992,4.68676331939503,0.00000163385002931476,12.4101701014092
"9","JC69","relaxed_log_normal","birth_death",-5114.17440677795,3.53755774601744,0.955808017121958,7.47036133640498
"10","JC69","relaxed_log_normal","yule",-5120.25915176235,4.01828937561118,0.00217670461708029,4.99352219882195
"11","JC69","strict","birth_death",-5117.44833954557,3.33510612638404,0.0361842632097516,4.18516998700302
"12","TN93","relaxed_log_normal","birth_death",-5133.03216955493,5.4005976962424,0.00000000617374025830511,7.04927516757705
"13","TN93","relaxed_log_normal","yule",-5131.68141468416,4.9911271584381,0.00000002383272713284,10.5076764681876
"14","TN93","strict","birth_death",-5125.16296626384,4.42679597774335,0.0000161473002265336,6.87679741205198
"15","TN93","strict","yule",-5119.27792983214,4.18444072073257,0.00580682540584599,6.0070579786435
