"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4962.94480826105,6.80932541672817,9.58653229535536e-15,8.9560315980664
"2","GTR","relaxed_log_normal","yule",-4955.3210285517,6.26508883526579,1.96167473489152e-11,6.96337020834097
"3","GTR","strict","birth_death",-4957.05176232311,6.01862693415558,3.47519254653381e-12,6.59319818645576
"4","GTR","strict","yule",-4958.860051026,5.77354760887288,5.69703735058009e-13,7.54286810479665
"5","HKY","relaxed_log_normal","birth_death",-4941.76761546322,4.79385763142915,0.000015093832074532,9.14721802712438
"6","HKY","relaxed_log_normal","yule",-4944.0983981414,5.32309664348789,0.00000146741670352835,10.0999015829343
"7","HKY","strict","birth_death",-4937.3256446947,4.44523796109268,0.00128210297376526,9.27390130036546
"8","HKY","strict","yule",-4951.4148568036,5.07389747918431,0.000000000975114993474209,10.2514610284468
"9","JC69","relaxed_log_normal","birth_death",-4931.82288897828,3.86515249351008,0.314585970355642,8.19062606815841
"10","JC69","relaxed_log_normal","yule",-4931.0467760666,3.46145612011223,0.683598191799838,5.14455697729944
"11","JC69","strict","birth_death",-4938.23597818924,4.13091796934509,0.000515905424310967,5.43062698100011
"12","TN93","relaxed_log_normal","birth_death",-4953.56530599014,4.81540557832915,0.000000000113534439150136,7.47070933337852
"13","TN93","relaxed_log_normal","yule",-4951.91813411429,5.58077064664069,0.000000000589501989803905,6.3306722864123
"14","TN93","strict","birth_death",-4944.25899299536,5.13889082502723,0.0000012497064157755,5.23215076885758
"15","TN93","strict","yule",-4948.56890753264,4.39228583643509,0.0000000167894279234195,10.1998901137629
