Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-6282.083289344645	-6283.142256346898	N	-6282.083289344645	-1.0589670022527629
1	-6100.164449854884	-6103.558958767192	2.0	-6100.164449854884	-3.394508912307888
2	-6075.2839421765375	-6072.286481235401	3.0	-6075.2839421765375	2.997460941136814
3	-5420.574944516682	-5422.27386231065	4.0	-5420.574944516682	-1.6989177939680813
4	-5349.980142170953	-5350.412160331019	3.5	-5349.980142170953	-0.4320181600661215
5	-5278.866877704783	-5279.596943858248	2.4	-5278.866877704783	-0.730066153465013
6	-5253.304212958978	-5254.7970383331985	2.3	-5253.304212958978	-1.4928253742209185
7	-5188.151222361525	-5190.685672615687	2.5	-5188.151222361525	-2.5344502541615883
8	-5167.152404744394	-5168.737141710198	2.7	-5167.152404744394	-1.5847369658044224
9	-5136.180741639232	-5140.109510734182	3.5	-5136.180741639232	-3.928769094949201
10	-5078.463911193941	-5079.238216716631	3.7	-5078.463911193941	-0.7743055226890039
11	-5061.793944866582	-5065.5428016546775	3.8	-5061.793944866582	-3.7488567880952406
12	-5017.191167722758	-5018.618753924887	3.8	-5017.191167722758	-1.4275862021288046
13	-5007.77205962292	-5010.45775225313	3.8	-5007.77205962292	-2.685692630209801
14	-5006.204664501058	-5007.096447448373	3.9	-5006.204664501058	-0.8917829473150563
15	-5000.65879733503	-5004.379095544511	3.9	-5000.65879733503	-3.7202982094818013
16	-4959.201060264886	-4961.423539615794	4.0	-4959.201060264886	-2.2224793509077907
17	-4951.910689622835	-4953.93500379323	4.0	-4951.910689622835	-2.0243141703952374
18	-4950.488651183749	-4952.246405125965	4.0	-4950.488651183749	-1.7577539422153352
19	-4948.922866655095	-4952.491929861613	4.1	-4948.922866655095	-3.569063206517969
20	-4946.734068014538	-4949.329458529333	4.1	-4946.734068014538	-2.5953905147949357
21	-4943.993771795469	-4945.904091880195	4.2	-4943.993771795469	-1.9103200847258148
22	-4937.628675029664	-4939.767911423186	4.3	-4937.628675029664	-2.1392363935217302
23	-4936.3469229549255	-4938.625459383691	4.3	-4936.3469229549255	-2.2785364287652414
24	-4935.032273052618	-4936.303332109794	4.3	-4935.032273052618	-1.2710590571760239
25	-4934.749237167503	-4936.110059538335	4.3	-4934.749237167503	-1.360822370831546
26	-4931.254425041395	-4933.524727766715	4.4	-4931.254425041395	-2.2703027253201236
27	-4929.676273170704	-4931.704281677441	4.5	-4929.676273170704	-2.028008506737264
28	-4925.832462722912	-4927.048813619582	4.5	-4925.832462722912	-1.216350896669775
29	-4925.2227628896235	-4927.007499649106	3.1	-4925.2227628896235	-1.7847367594819474
30	-4922.068947826026	-4923.211131273139	3.2	-4922.068947826026	-1.142183447112808
31	-4920.456637363448	-4922.300034545082	3.3	-4920.456637363448	-1.8433971816337869
32	-4920.068240028121	-4921.572865557016	3.4	-4920.068240028121	-1.50462552889452
33	-4919.221443027101	-4921.023243777625	3.4	-4919.221443027101	-1.8018007505247222
34	-4918.703786078081	-4920.4399081351585	3.5	-4918.703786078081	-1.7361220570772204
35	-4918.504969563466	-4920.29200251367	3.5	-4918.504969563466	-1.7870329502038445
36	-4915.365059995611	-4916.481613086595	3.6	-4915.365059995611	-1.1165530909837622
37	-4915.109717871957	-4916.813989609631	3.7	-4915.109717871957	-1.7042717376736722
38	-4914.486681025388	-4917.369878344433	3.7	-4914.486681025388	-2.8831973190450793
39	-4914.470823372375	-4916.293453171956	3.8	-4914.470823372375	-1.8226297995807272
40	-4914.050587063039	-4916.320769484971	3.9	-4914.050587063039	-2.2701824219323132
41	-4913.8427703986645	-4915.450927730502	3.9	-4913.8427703986645	-1.6081573318378992
42	-4913.389322464373	-4914.931487674739	4.0	-4913.389322464373	-1.5421652103660848
43	-4913.040156926946	-4915.402705515243	4.1	-4913.040156926946	-2.3625485882967974
44	-4913.020158943188	-4914.638201279988	4.1	-4913.020158943188	-1.6180423367995618
45	-4912.9166175451255	-4914.494644549523	4.2	-4912.9166175451255	-1.578027004398008
46	-4912.813494109547	-4914.292512749739	4.3	-4912.813494109547	-1.4790186401924859
47	-4912.76069803684	-4914.509660257898	4.3	-4912.76069803684	-1.748962221058188
48	-4912.755780566364	-4914.334786600866	4.4	-4912.755780566364	-1.5790060345026478
49	-4912.751963516919	-4914.340869423087	4.5	-4912.751963516919	-1.5889059061676218
50	-4912.588830807461	-4914.246012736538	4.5	-4912.588830807461	-1.6571819290777936
51	-4912.55018339291	-4914.276775477475	4.6	-4912.55018339291	-1.7265920845643954
52	-4912.539535992248	-4914.198947513702	4.7	-4912.539535992248	-1.6594115214539749
53	-4912.509219450823	-4914.276209840875	4.7	-4912.509219450823	-1.7669903900515431
54	-4912.488885898131	-4915.171778214901	4.8	-4912.488885898131	-2.6828923167698875
55	-4912.4584153587075	-4914.325073619571	4.9	-4912.4584153587075	-1.8666582608637114
56	-4912.448440804207	-4914.057190475095	4.9	-4912.448440804207	-1.6087496708876774
57	-4912.436885286647	-4913.949161376094	5.0	-4912.436885286647	-1.512276089446698
58	-4912.436148553373	-4914.15455809214	5.0	-4912.436148553373	-1.718409538767411
59	-4912.435833851778	-4915.878145330154	5.2	-4912.435833851778	-3.442311478376305
60	-4912.43334118427	-4915.135985189931	5.2	-4912.43334118427	-2.7026440056605567
61	-4912.43333645334	-4914.161503301744	5.3	-4912.43333645334	-1.7281668484039274
62	-4912.432140070234	-4913.947015713382	5.4	-4912.432140070234	-1.5148756431480468
63	-4912.429216527707	-4914.043619251563	5.4	-4912.429216527707	-1.6144027238564878
