Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-17912.046747164884	-17894.455659753345	N	-17912.046747164884	17.591087411539778
1	-17187.469481189917	-17166.437721854636	2.0	-17187.469481189917	21.031759335282118
2	-15652.581120136181	-15633.997619548772	3.0	-15652.581120136181	18.583500587409027
3	-13917.33237474072	-13914.804501295479	4.0	-13917.33237474072	2.527873445239738
4	-11206.076346445077	-11209.30646216923	3.1	-11206.076346445077	-3.230115724152455
5	-11012.309923356444	-11015.290450541177	2.4	-11012.309923356444	-2.9805271847319657
6	-10036.588202055791	-10043.323933553887	2.2	-10036.588202055791	-6.735731498096062
7	-9566.910524488574	-9581.312899361941	2.4	-9566.910524488574	-14.40237487336728
8	-8232.359042762453	-8240.751563105952	2.6	-8232.359042762453	-8.392520343498571
9	-7613.382599162078	-7618.337525454505	2.8	-7613.382599162078	-4.954926292427839
10	-7370.630439622587	-7382.417994832615	2.9	-7370.630439622587	-11.787555210027886
11	-7276.734828651483	-7287.817301186247	2.8	-7276.734828651483	-11.082472534764097
12	-7274.342770039589	-7282.102247619883	2.7	-7274.342770039589	-7.759477580294674
13	-7217.330584861907	-7223.455663038962	2.7	-7217.330584861907	-6.125078177055356
14	-6870.108409165386	-6880.82555417132	2.8	-6870.108409165386	-10.717145005934254
15	-6862.530608589724	-6872.249689990208	2.9	-6862.530608589724	-9.719081400484738
16	-6844.483410095162	-6855.044868812173	3.1	-6844.483410095162	-10.561458717011588
17	-6813.577607443113	-6820.509072603083	3.1	-6813.577607443113	-6.9314651599696555
18	-6809.386822008956	-6815.316262375303	3.1	-6809.386822008956	-5.929440366346635
19	-6789.3593962471405	-6799.500610122143	3.4	-6789.3593962471405	-10.141213875002462
20	-6765.580496655117	-6772.877050619686	3.4	-6765.580496655117	-7.296553964569217
21	-6761.374338205901	-6770.021916974613	3.5	-6761.374338205901	-8.647578768712219
22	-6747.437138476953	-6755.637024588821	3.6	-6747.437138476953	-8.199886111867809
23	-6735.075320289827	-6743.6284330746	3.8	-6735.075320289827	-8.553112784773369
24	-6733.693296169637	-6742.688486870476	3.9	-6733.693296169637	-8.995190700839403
25	-6720.66694089397	-6730.3822407821335	4.0	-6720.66694089397	-9.715299888163619
26	-6712.870724503061	-6721.80492351435	4.2	-6712.870724503061	-8.934199011288884
27	-6711.167902194063	-6719.98452025116	4.3	-6711.167902194063	-8.816618057096692
28	-6701.65868130438	-6714.064438318735	4.4	-6701.65868130438	-12.40575701435501
29	-6699.577110846235	-6709.826719700743	4.6	-6699.577110846235	-10.249608854507596
30	-6699.483145707757	-6707.472574150691	4.7	-6699.483145707757	-7.989428442933775
31	-6697.478450582364	-6706.217257308707	4.8	-6697.478450582364	-8.738806726343356
32	-6696.953189662301	-6705.235651704554	5.0	-6696.953189662301	-8.282462042252282
33	-6690.985777814127	-6701.452544559643	5.1	-6690.985777814127	-10.466766745516164
34	-6688.834901506925	-6696.61429242833	5.2	-6688.834901506925	-7.779390921405028
35	-6687.78190724898	-6698.658824910128	5.3	-6687.78190724898	-10.87691766114726
36	-6686.483540534232	-6695.38776493042	5.5	-6686.483540534232	-8.904224396188614
37	-6685.153785276994	-6694.443364142202	5.6	-6685.153785276994	-9.289578865207638
38	-6683.825354636324	-6693.744919316241	5.7	-6683.825354636324	-9.91956467991688
39	-6683.437169373624	-6692.054629414879	5.7	-6683.437169373624	-8.617460041254864
40	-6683.12640370393	-6692.41252564464	5.8	-6683.12640370393	-9.286121940709197
41	-6682.157219854238	-6691.22073094064	6.0	-6682.157219854238	-9.063511086402041
42	-6681.711564211817	-6694.539246049234	6.1	-6681.711564211817	-12.82768183741723
43	-6681.3626986184	-6690.045864835995	6.2	-6681.3626986184	-8.683166217595357
44	-6680.7971162505555	-6689.410877682596	6.4	-6680.7971162505555	-8.613761432040073
45	-6680.213919755928	-6690.556253432881	6.5	-6680.213919755928	-10.342333676952578
46	-6679.9692924868505	-6689.627536514123	6.6	-6679.9692924868505	-9.658244027272707
47	-6679.965695653551	-6688.670913749197	6.7	-6679.965695653551	-8.70521809564575
48	-6679.917192118346	-6689.093439386931	6.9	-6679.917192118346	-9.176247268585245
