"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6728.40208833409,5.82841887946514,3.73234837772532e-13,7.59791890257278
"2","GTR","relaxed_log_normal","yule",-6722.07345191974,6.75019769069559,0.000000000209157791170161,8.08632712503538
"3","GTR","strict","birth_death",-6727.45499703841,6.81970718899423,9.62273880391902e-13,5.37809778943167
"4","GTR","strict","yule",-6726.61153162593,6.26401920185446,2.23671717178342e-12,6.21132265997092
"5","HKY","relaxed_log_normal","birth_death",-6718.37127253048,6.30448907847936,0.00000000847832629170092,6.2569118619235
"6","HKY","relaxed_log_normal","yule",-6721.56965429172,5.99726156378127,0.000000000346154974099531,7.34765361181278
"7","HKY","strict","birth_death",-6708.76016334184,4.86370049489355,0.000126579044245367,4.25110254641799
"8","HKY","strict","yule",-6708.04498588813,4.28454126939376,0.000258797116931936,6.00512137757228
"9","JC69","relaxed_log_normal","birth_death",-6699.90751640972,3.63154851154182,0.885151327445977,6.09186894728135
"10","JC69","relaxed_log_normal","yule",-6701.97320958115,4.49606050918056,0.112175594368455,4.28138054265974
"11","JC69","strict","birth_death",-6705.86661465674,5.41161890401952,0.00228567268987581,5.43530003774926
"12","TN93","relaxed_log_normal","birth_death",-6714.46266194756,5.73747309855004,0.000000422472198378385,6.49598868305673
"13","TN93","relaxed_log_normal","yule",-6713.81693076118,5.38311337790909,0.000000805815516318316,7.02735495566144
"14","TN93","strict","birth_death",-6713.83676918697,4.848895976063,0.000000789986931226057,5.59743630160539
"15","TN93","strict","yule",-6719.80437322907,5.74906186562758,0.00000000202265774199086,9.69806794958373
