Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-10773.626169642639	-10774.594360924895	N	-10773.626169642639	-0.9681912822562144
1	-10433.465493729842	-10443.202255772185	2.0	-10433.465493729842	-9.736762042343269
2	-8842.35427130478	-8847.271454701566	3.0	-8842.35427130478	-4.9171833967871335
3	-8719.892506205531	-8724.102155297094	4.0	-8719.892506205531	-4.209649091562545
4	-8599.423678113757	-8600.418656963746	3.9	-8599.423678113757	-0.9949788499890309
5	-7792.921272765176	-7803.988682615795	3.1	-7792.921272765176	-11.067409850619962
6	-7573.720193993009	-7584.878265976617	3.0	-7573.720193993009	-11.15807198360753
7	-7339.372934918851	-7347.331809787795	2.9	-7339.372934918851	-7.958874868943457
8	-7134.001434776667	-7142.798404094658	3.0	-7134.001434776667	-8.796969317989863
9	-7124.446713106412	-7136.570697269107	3.1	-7124.446713106412	-12.123984162695164
10	-7107.999381666277	-7121.819631543543	3.1	-7107.999381666277	-13.820249877265816
11	-7045.584190236687	-7052.971878160184	3.0	-7045.584190236687	-7.3876879234967605
12	-6986.260451512879	-6993.395117509318	3.0	-6986.260451512879	-7.134665996439576
13	-6962.951780039339	-6972.0779875101225	3.1	-6962.951780039339	-9.126207470784015
14	-6953.166166009322	-6960.988608012053	3.2	-6953.166166009322	-7.822442002730462
15	-6927.338587827203	-6939.381921064274	3.3	-6927.338587827203	-12.043333237071653
16	-6920.603453661202	-6929.3270550114585	3.5	-6920.603453661202	-8.723601350256452
17	-6917.477875451055	-6927.281371620524	3.6	-6917.477875451055	-9.80349616946831
18	-6916.427342891735	-6924.945449056244	3.8	-6916.427342891735	-8.518106164508602
19	-6914.5841493573835	-6922.775384987876	3.6	-6914.5841493573835	-8.191235630493264
20	-6914.273955193443	-6926.578210923147	3.7	-6914.273955193443	-12.304255729704135
21	-6913.234091348652	-6925.736041444097	3.8	-6913.234091348652	-12.50195009544482
22	-6909.054771604575	-6921.7019125503275	4.0	-6909.054771604575	-12.647140945752946
23	-6906.872692231221	-6916.897999397413	4.1	-6906.872692231221	-10.025307166191688
24	-6899.328573669979	-6907.361815857693	4.2	-6899.328573669979	-8.033242187714169
25	-6896.762432394636	-6905.578690759728	4.4	-6896.762432394636	-8.816258365091567
26	-6894.431152135625	-6903.109206940355	4.5	-6894.431152135625	-8.678054804730387
27	-6892.3049529087175	-6902.4042626669125	4.7	-6892.3049529087175	-10.099309758195135
28	-6891.146563487178	-6904.261254834055	4.8	-6891.146563487178	-13.114691346876828
29	-6890.979725677535	-6899.679941543439	5.4	-6890.979725677535	-8.700215865903957
30	-6890.929741619838	-6901.255103631854	5.6	-6890.929741619838	-10.325362012016177
31	-6890.813211185722	-6906.675298970326	5.7	-6890.813211185722	-15.862087784604324
32	-6890.407860466673	-6898.74833321881	5.8	-6890.407860466673	-8.340472752137273
33	-6889.967071679003	-6899.998253358379	6.0	-6889.967071679003	-10.031181679375099
34	-6889.810365304034	-6901.1635996395125	6.1	-6889.810365304034	-11.353234335477993
35	-6889.723845323158	-6899.800252139993	6.3	-6889.723845323158	-10.076406816835753
36	-6889.6497354787325	-6899.111673696978	6.4	-6889.6497354787325	-9.461938218245098
37	-6889.637954264672	-6900.093235567691	6.6	-6889.637954264672	-10.455281303019733
38	-6889.6155726510015	-6899.325775094452	6.8	-6889.6155726510015	-9.710202443450699
39	-6889.588333958061	-6899.431764572126	7.4	-6889.588333958061	-9.843430614064763
40	-6889.560403223292	-6899.275702239567	7.6	-6889.560403223292	-9.715299016275237
41	-6889.45366710539	-6900.001143498022	7.8	-6889.45366710539	-10.54747639263255
42	-6889.373926538896	-6899.43901722247	7.9	-6889.373926538896	-10.06509068357467
43	-6889.3627831541735	-6899.093380201465	8.1	-6889.3627831541735	-9.730597047291456
44	-6889.261789806937	-6899.298644789791	8.3	-6889.261789806937	-10.036854982854141
45	-6889.260769185421	-6902.044341335856	8.4	-6889.260769185421	-12.783572150435134
46	-6889.233482575322	-6898.344996777124	8.6	-6889.233482575322	-9.111514201801688
47	-6889.146507707441	-6899.82053929789	8.8	-6889.146507707441	-10.674031590449339
48	-6889.110690247637	-6900.7287851863075	8.9	-6889.110690247637	-11.618094938671206
49	-6889.100440970469	-6901.117317936195	7.5	-6889.100440970469	-12.016876965725931
50	-6889.095519605733	-6900.379602509402	7.7	-6889.095519605733	-11.284082903668903
51	-6889.078737719524	-6899.47723459011	7.8	-6889.078737719524	-10.39849687058625
52	-6889.075279383441	-6901.35117688387	7.9	-6889.075279383441	-12.275897500429389
53	-6889.060715173249	-6898.983664024013	8.1	-6889.060715173249	-9.922948850763373
54	-6889.0547933816515	-6902.558439648136	8.2	-6889.0547933816515	-13.503646266484733
