Sample	posterior	ESS(posterior)	likelihood	prior	
0	-6902.4042626669125	4.7	-6892.3049529087175	-10.099309758195135	
1	-6902.4042626669125	4.7	-6892.3049529087175	-10.099309758195135	
2	-6904.261254834055	4.8	-6891.146563487178	-13.114691346876828	
3	-6904.261254834055	4.8	-6891.146563487178	-13.114691346876828	
4	-6899.679941543439	5.4	-6890.979725677535	-8.700215865903957	
5	-6901.255103631854	5.6	-6890.929741619838	-10.325362012016177	
