"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7165.42045830911,6.13654806232902,1.09060733832827e-12,5.4881904196205
"2","GTR","relaxed_log_normal","yule",-7172.4218291499,7.25197457487176,9.93142789083912e-16,5.7213863452347
"3","GTR","strict","birth_death",-7186.41480707005,7.75377364189067,8.31646181024655e-22,12.2362066601194
"4","GTR","strict","yule",-7184.6680507599,7.98672689593941,4.77029485925204e-21,6.0106342606861
"5","HKY","relaxed_log_normal","birth_death",-7141.61316909243,3.5233174274925,0.0238255399372965,7.41634849584904
"6","HKY","relaxed_log_normal","yule",-7154.89775761148,5.13199843406701,0.0000000405153190539681,5.93542285757425
"7","HKY","strict","birth_death",-7154.83849523555,5.36599105255999,0.0000000429889251028585,7.03720713549254
"8","HKY","strict","yule",-7163.85395948783,5.22914569269974,5.22384412596223e-12,4.74615461324789
"9","JC69","relaxed_log_normal","birth_death",-7150.24535997088,4.74678431122618,0.00000424746575633292,5.57686747412865
"10","JC69","relaxed_log_normal","yule",-7143.96399915996,4.44861639303296,0.00227033646822958,6.70514086543207
"11","JC69","strict","birth_death",-7137.90262004057,3.04549140715549,0.973898573058688,8.08689120203221
"12","TN93","relaxed_log_normal","birth_death",-7153.27012952188,5.73411250707276,0.000000206295218096421,7.93642583645873
"13","TN93","relaxed_log_normal","yule",-7151.67865707882,4.26127199525689,0.00000101311060461683,10.8173733178588
"14","TN93","strict","birth_death",-7163.04347920489,4.97023118478859,1.17483621150877e-11,10.0848679950136
"15","TN93","strict","yule",-7160.55207598115,6.29475995369247,0.000000000141899216144142,4.28200939627989
