Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-3748.974463365203	-3750.007067886845	N	-3748.974463365203	-1.0326045216418254
1	-3512.834102430933	-3509.4916879915877	2.0	-3512.834102430933	3.3424144393450406
2	-3432.3566039718867	-3425.2666272382135	3.0	-3432.3566039718867	7.089976733673142
3	-3390.7429117181514	-3387.3636468716886	4.0	-3390.7429117181514	3.3792648464627626
4	-3336.550947121064	-3329.693544208386	3.8	-3336.550947121064	6.857402912678031
5	-3299.1400654740746	-3292.742359845849	3.3	-3299.1400654740746	6.397705628225376
6	-3287.827834623328	-3281.146767119635	3.2	-3287.827834623328	6.6810675036927805
7	-3281.9445410535227	-3276.631258678127	3.3	-3281.9445410535227	5.3132823753959775
8	-3231.2528460738317	-3227.8481138128673	3.5	-3231.2528460738317	3.4047322609642494
9	-3229.714987196512	-3225.560470685528	2.9	-3229.714987196512	4.15451651098406
10	-3205.7946397888004	-3201.5880135010566	3.0	-3205.7946397888004	4.206626287743857
11	-3199.9736551147394	-3196.676362755154	2.9	-3199.9736551147394	3.297292359585341
12	-3181.1554103679296	-3176.392827968314	2.8	-3181.1554103679296	4.76258239961525
13	-3175.2958876027315	-3170.185952910999	2.9	-3175.2958876027315	5.109934691732444
14	-3162.498055893158	-3157.545874063504	2.9	-3162.498055893158	4.952181829653787
15	-3161.5983272177637	-3157.222141276228	2.9	-3161.5983272177637	4.376185941535646
16	-3158.6765638931074	-3153.621848041652	2.9	-3158.6765638931074	5.054715851455449
17	-3150.1339099427414	-3145.5093655413557	2.9	-3150.1339099427414	4.624544401385607
18	-3149.605056905964	-3145.803412979188	2.9	-3149.605056905964	3.801643926775771
19	-3147.3156372594894	-3143.6338378953137	2.8	-3147.3156372594894	3.681799364175853
20	-3146.2193589104572	-3142.066063554352	2.8	-3146.2193589104572	4.153295356105476
21	-3145.6992363596005	-3140.90274030769	2.9	-3145.6992363596005	4.796496051910653
22	-3145.272371198661	-3140.4644383116265	3.0	-3145.272371198661	4.807932887034344
23	-3144.659593238391	-3140.0994887565885	3.0	-3144.659593238391	4.560104481802601
24	-3143.225745748578	-3138.5384213263465	3.1	-3143.225745748578	4.687324422231426
25	-3142.055389062908	-3137.7299762177277	3.1	-3142.055389062908	4.325412845180511
26	-3141.030446262291	-3136.378117512585	3.2	-3141.030446262291	4.6523287497062205
27	-3140.7888603198153	-3136.173691464022	3.2	-3140.7888603198153	4.61516885579339
28	-3140.2189333224037	-3135.494089907765	3.3	-3140.2189333224037	4.724843414638375
29	-3140.1516082722896	-3138.1253765401907	3.3	-3140.1516082722896	2.0262317320989416
30	-3139.767632403395	-3135.34526558708	3.4	-3139.767632403395	4.4223668163150265
31	-3139.7099639673634	-3134.9699748114017	3.5	-3139.7099639673634	4.739989155961846
32	-3139.1777343848526	-3134.0096053111347	3.6	-3139.1777343848526	5.168129073717637
33	-3138.8537389532207	-3134.0814709655156	3.7	-3138.8537389532207	4.772267987704981
34	-3138.6609760358	-3134.620123110386	3.7	-3138.6609760358	4.040852925414323
35	-3138.1608781408236	-3133.2004414762346	3.8	-3138.1608781408236	4.960436664588907
36	-3138.05773002793	-3134.2242408654797	3.9	-3138.05773002793	3.8334891624506096
37	-3137.4013550575964	-3132.535591464212	4.0	-3137.4013550575964	4.865763593384704
38	-3136.9703261779223	-3132.274004687021	4.0	-3136.9703261779223	4.696321490901431
39	-3136.7968058241404	-3131.9832248399	4.1	-3136.7968058241404	4.813580984240687
40	-3136.631060629051	-3132.1413073721724	4.1	-3136.631060629051	4.489753256878246
41	-3136.558542593053	-3131.670890636833	4.2	-3136.558542593053	4.887651956219986
42	-3136.5170347852036	-3131.9060556316836	4.3	-3136.5170347852036	4.61097915352019
43	-3136.4133756487263	-3132.401934969394	4.4	-3136.4133756487263	4.011440679332326
44	-3136.237514250194	-3131.6818036207906	4.5	-3136.237514250194	4.555710629403591
45	-3136.217447011998	-3132.0596158173507	4.5	-3136.217447011998	4.157831194647521
46	-3136.2087491549896	-3131.761986041165	4.6	-3136.2087491549896	4.4467631138246455
47	-3136.0509801034414	-3131.5122368404914	4.7	-3136.0509801034414	4.538743262950061
48	-3136.0125898957044	-3131.2797576333514	4.8	-3136.0125898957044	4.732832262352908
49	-3135.9417721544355	-3131.172813650364	4.9	-3135.9417721544355	4.7689585040716045
