Sample	posterior	ESS(posterior)	likelihood	prior	
0	-4203.160393139242	3.0	-4203.391989320426	0.23159618118365	
1	-4203.160393139242	3.0	-4203.391989320426	0.23159618118365	
2	-4203.160393139242	3.0	-4203.391989320426	0.23159618118365	
3	-4203.160393139242	3.0	-4203.391989320426	0.23159618118365	
4	-4201.799608432484	3.0	-4202.6433839603515	0.843775527867348	
5	-4201.799608432484	3.0	-4202.6433839603515	0.843775527867348	
6	-4200.77870764667	3.0	-4201.507107622342	0.7283999756720232	
7	-4199.818651540926	3.1	-4200.65730034584	0.8386488049133076	
8	-4200.627776551406	3.1	-4200.296960307901	-0.33081624350499017	
