Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-11510.890872772301	-11509.223724588099	N	-11510.890872772301	1.6671481842022278
1	-9811.72409268989	-9814.102906803115	2.0	-9811.72409268989	-2.3788141132247196
2	-8546.44589307467	-8553.987811528643	3.0	-8546.44589307467	-7.541918453972761
3	-8283.252089921783	-8293.064348515025	4.0	-8283.252089921783	-9.812258593242333
4	-7340.887782620434	-7351.772478117593	3.4	-7340.887782620434	-10.884695497159008
5	-7295.100445239556	-7303.168180451736	2.9	-7295.100445239556	-8.067735212179485
6	-7187.856710295572	-7197.15972741558	2.8	-7187.856710295572	-9.30301712000836
7	-7083.077997253768	-7095.820760511424	3.0	-7083.077997253768	-12.742763257655813
8	-7056.5592687763865	-7068.413275521466	3.2	-7056.5592687763865	-11.854006745079621
9	-7055.859841228068	-7065.300383935788	3.2	-7055.859841228068	-9.440542707720095
10	-7054.879495116897	-7066.415652077912	3.5	-7054.879495116897	-11.53615696101513
11	-7040.044791258956	-7051.804873372371	3.8	-7040.044791258956	-11.760082113415056
12	-7010.531860937175	-7021.602029446017	4.1	-7010.531860937175	-11.07016850884137
13	-6981.422846318282	-6993.676817464547	4.3	-6981.422846318282	-12.253971146265105
14	-6979.119340382805	-6989.975155479043	4.5	-6979.119340382805	-10.855815096237926
15	-6967.252689449313	-6980.322549923868	4.7	-6967.252689449313	-13.069860474554588
16	-6960.669154021903	-6971.913989869038	4.9	-6960.669154021903	-11.244835847135821
17	-6947.616217501099	-6961.134886674024	5.1	-6947.616217501099	-13.518669172924623
18	-6943.2647736094605	-6955.873261885154	5.3	-6943.2647736094605	-12.608488275693524
19	-6937.1309977131905	-6951.459224379509	5.6	-6937.1309977131905	-14.328226666317992
20	-6925.5589507794075	-6941.858117510093	5.8	-6925.5589507794075	-16.299166730684878
21	-6921.53472244323	-6931.547866263222	5.9	-6921.53472244323	-10.013143819992234
22	-6921.345523140703	-6931.252347386914	6.1	-6921.345523140703	-9.906824246211038
23	-6917.0220626468235	-6927.429103177295	6.2	-6917.0220626468235	-10.407040530471154
24	-6916.572455078776	-6926.094562300169	6.4	-6916.572455078776	-9.52210722139223
25	-6915.494129900096	-6925.462458300228	6.5	-6915.494129900096	-9.96832840013214
26	-6915.4835536329765	-6927.057920461616	6.5	-6915.4835536329765	-11.574366828639313
27	-6914.465585684482	-6924.31014634667	6.7	-6914.465585684482	-9.844560662187666
28	-6912.707806840844	-6924.002772956578	6.8	-6912.707806840844	-11.294966115734937
29	-6911.923273433412	-6923.685515714172	7.1	-6911.923273433412	-11.762242280759445
30	-6911.319629184867	-6922.2068094481165	7.2	-6911.319629184867	-10.887180263249599
31	-6911.170774310864	-6922.367107434514	7.3	-6911.170774310864	-11.19633312365034
32	-6911.016054761029	-6922.904650553027	7.4	-6911.016054761029	-11.888595791997352
33	-6910.72801904537	-6921.641221376444	7.5	-6910.72801904537	-10.913202331074018
34	-6910.711504789101	-6921.60622654794	7.6	-6910.711504789101	-10.894721758839209
35	-6910.702656593501	-6921.955754809259	7.7	-6910.702656593501	-11.253098215758136
36	-6910.609468242146	-6921.046022017203	7.8	-6910.609468242146	-10.436553775056787
37	-6910.56459894186	-6921.006732255204	8.0	-6910.56459894186	-10.44213331334415
38	-6910.480480319201	-6922.148004435402	8.1	-6910.480480319201	-11.667524116201015
39	-6910.427792706522	-6923.3583524145315	4.2	-6910.427792706522	-12.930559708009028
40	-6910.33059582891	-6922.21636652017	4.3	-6910.33059582891	-11.885770691259609
41	-6910.303261731908	-6920.884234073411	4.3	-6910.303261731908	-10.580972341503438
42	-6910.269035834773	-6921.506169833008	4.4	-6910.269035834773	-11.237133998235842
43	-6910.254167079731	-6921.5726278697375	4.5	-6910.254167079731	-11.318460790006414
44	-6910.245321855919	-6921.4435614005915	4.5	-6910.245321855919	-11.198239544672282
45	-6910.242309536209	-6922.060873828947	4.6	-6910.242309536209	-11.818564292737593
46	-6910.2412967675355	-6921.033809791267	4.7	-6910.2412967675355	-10.792513023731683
47	-6910.2370355096045	-6922.3024024604	4.8	-6910.2370355096045	-12.065366950795973
48	-6910.236867813565	-6920.832634349075	4.9	-6910.236867813565	-10.595766535509869
