Sample	posterior	ESS(posterior)	likelihood	prior	
0	-6667.628139581584	3.7	-6657.637008441204	-9.991131140380622	
1	-6667.462382758169	3.8	-6656.828996865951	-10.63338589221809	
2	-6667.462382758169	3.8	-6656.828996865951	-10.63338589221809	
3	-6666.279540671426	3.8	-6656.168215642523	-10.111325028902275	
4	-6666.279540671426	3.8	-6656.168215642523	-10.111325028902275	
5	-6666.279540671426	3.8	-6656.168215642523	-10.111325028902275	
6	-6663.463695411544	3.9	-6654.423214040943	-9.040481370601324	
