"","x"
"1",0.127840963590409
"2",0.0324326780858921
"3",0.0603638837253645
"4",0.0690662358904817
"5",0.0672113714194001
"6",0.0966461511306228
"7",0.0746133682912237
"8",0.100259658974062
"9",0.0901112608447956
"10",0.0888259489423457
"11",0.0671205961247218
"12",0.0842761709721053
"13",0.0599450719327726
"14",0.0858054192979242
"15",0.0751880603834672
"16",0.128183850366059
"17",0.114158967667605
"18",0.100540863431243
"19",0.0870007375929984
"20",0.0624643173466988
"21",0.0522907783248431
"22",0.046323981277
"23",0.0758896393561141
"24",0.105601437398844
"25",0.0564371923646045
"26",0.0821894839633672
"27",0.0852983838671233
"28",0.105097943225371
"29",0.111656001608073
"30",0.0364402039553283
"31",0.0329754765686326
"32",0.126697717524824
"33",0.108442657556277
"34",0.00561365134035966
"35",0.0961352391531077
"36",0.043184197103988
"37",0.0621820818141988
"38",0.0863222484774222
"39",0.0468713777230634
"40",0.0878260707503445
"41",0.00344277666368192
"42",0.0968091084941179
"43",0.110557769668841
"44",0.0940464369466305
"45",0.0868588780481928
"46",0.123254905883789
"47",0.0795131412437041
"48",0.0418001229939799
"49",0.0960931701487648
"50",0.103604726777791
"51",0.036006136191804
"52",0.0592154795253101
"53",0.0841303846469531
"54",0.0964535503625198
"55",0.0167917133411423
"56",0.120411909191372
"57",0.0318152220851235
"58",0.0826446086572043
"59",0.0433596993720125
"60",0.101517908911428
"61",0.0653948662733749
"62",0.0961093173670348
"63",0.124428495091436
"64",0.149014351304535
"65",0.00346183674027919
"66",0.0858194792759027
"67",0.0621760562756098
"68",0.0584392942641604
"69",0.037396486704777
"70",0.00215733376059222
"71",0.0980658785460569
"72",0.104489269880913
"73",0.0707173075738747
"74",0.0553460309444703
"75",0.0946361757596297
"76",0.0264730423818054
"77",0.0579509573670644
"78",0.097499642076169
"79",0.0610080034561717
"80",0.0839891034492543
"81",0.142774469473238
"82",0.140722967909752
"83",0.0825279899464618
"84",0.0755273292894529
"85",0.1040012751127
"86",0.0505483724761494
"87",0.0388983417677832
"88",0.148265287994098
"89",0.0806836228881449
"90",0.0225918716939327
"91",0.109296704197002
"92",0.0887375989480497
"93",0.0814842816563628
"94",0.108831744397928
"95",0.0766495296616035
"96",0.10698586864292
"97",0.0834064801312515
"98",0.0381125863252583
"99",0.0546944165476272
"100",0.0847338067821534
"101",0.0769322826174716
"102",0.0475287962382257
"103",0.0736425403185483
"104",0.0738663831686791
"105",0.0145674517515709
"106",0.0832833225953057
"107",0.0689228851527669
"108",0.0453835381013515
"109",0.112481530370989
"110",0.0164116619787113
"111",0.0275993753172211
"112",0.0702849134251512
"113",0.0801190579260395
"114",0.0591959345352656
"115",0.0440660801787382
"116",0.0457967712730475
"117",0.0893190717026234
"118",0.0322630847494256
"119",0.00351536237394345
"120",0.100452908594741
"121",0.113699573426748
"122",0.0723017476383387
"123",0.0487302282670995
"124",0.0286885956503667
"125",0.101488207188472
"126",0.051555032086015
"127",0.0495836543609587
"128",0.0336080308202265
"129",0.040345961018316
"130",0.0777606378562541
"131",0.0645265950808274
"132",0.0870625531478461
"133",0.109572082750528
"134",0.0398843543564403
"135",0.0147980639470055
"136",0.0619722641503551
"137",0.0797698195270773
"138",0.082663798065942
"139",0.0901593707561176
"140",0.0846737713955099
"141",0.0122448988069283
"142",0.0838482642510402
"143",0.107664238805505
"144",0.0162219896851312
"145",0.101735459861791
"146",0.0390555054273227
"147",0.109040170316725
"148",0.107009719191603
"149",0.0155760579066676
"150",0.0135314683698518
"151",0.0948488266782456
"152",0.0523517331575947
"153",0.0706554131492625
"154",0.0844334465872713
"155",0.0676048888545579
"156",0.0723279141347514
"157",0.0659095013002622
"158",0.117088354165269
"159",0.0504042959461379
"160",0.0464833789124071
"161",0.022556915290399
"162",0.125646452789723
"163",0.0861173153416491
"164",0.0318642927844185
"165",0.00419530891812851
"166",0.0685808312339181
"167",0.0661057284084401
"168",0.103503537055982
"169",0.0868766621610302
"170",0.0772288248402424
"171",0.0914786145334673
"172",0.0870696001881501
"173",0.119705377310167
"174",0.137815593189611
"175",0.134370850331476
"176",0.00586831541691346
"177",0.00456946807442656
"178",0.0972238033045463
"179",0.140753713131427
"180",0.0531711268987585
"181",0.0391694318251536
"182",0.0436412164141702
"183",0.0287490360677625
"184",0.0372199617875651
"185",0.0629450530744167
"186",0.106365490072756
"187",0.0782144849222687
"188",0.072213862098127
"189",0.100899860888345
"190",0.053830472309742
"191",0.0656159121926477
"192",0.0229596827666131
"193",0.075268318244781
"194",0.0314801528871842
"195",0.067344467596868
"196",0.106288712654553
"197",0.0834475972800048
"198",0.0186414773251855
"199",0.0715750726844026
"200",0.0252601372951723
"201",0.116638299862805
"202",0.00455640783806804
"203",0.0562587842791631
"204",0.0916686210416032
"205",0.116283175998392
"206",0.102437172801057
"207",0.129430169834466
"208",0.0982178788600647
"209",0.116065642175739
"210",0.094493468575916
"211",0.0949471411817549
"212",0.0790328561664091
"213",0.078780648093964
"214",0.126094611987516
"215",0.0183813822176457
"216",0.0564573825373993
"217",0.116819157287055
"218",0.0976709564298077
"219",0.00760910730677346
"220",0.121823505393661
"221",0.120206172792016
"222",0.066900173939572
"223",0.084176780239269
"224",0.0702523958362714
"225",0.0575462982457782
"226",0.0941645357728764
"227",0.0273162498881062
"228",0.0726109266756102
"229",0.0764443654189786
"230",0.0851012834585455
