Sample	posterior	ESS(posterior)	likelihood	prior
0	-10087.143406762076	N	-10083.309592664307	-3.833814097767661
1000	-8323.317570478835	2.0	-8311.889521280646	-11.42804919818906
2000	-8325.782162949361	3.0	-8313.497226391502	-12.284936557859158
3000	-8324.170835563837	4.0	-8314.058294823453	-10.112540740383947
4000	-8326.868825926567	5.0	-8313.870281383497	-12.998544543070993
5000	-8329.070084818522	6.0	-8314.953839781552	-14.116245036971033
6000	-8328.889345176238	7.0	-8314.28673196871	-14.602613207528007
7000	-8327.980042341327	8.0	-8314.319605127657	-13.660437213670454
8000	-8325.127838419565	9.0	-8314.01917870305	-11.108659716514644
9000	-8323.114099099761	4.8	-8312.457396992995	-10.656702106765174
10000	-8323.754880053162	4.3	-8313.368449299978	-10.386430753183488
11000	-8322.686777625557	3.9	-8311.43403196767	-11.252745657886404
12000	-8326.746335668622	4.8	-8314.25214001407	-12.494195654552238
13000	-8329.633794526815	7.0	-8313.443305025638	-16.19048950117672
14000	-8331.842189491947	6.6	-8314.569772086676	-17.272417405270154
15000	-8327.4037531936	6.5	-8313.213166159758	-14.190587033841192
16000	-8343.78628509207	8.2	-8317.767372144128	-26.018912947941335
17000	-8327.856398907608	8.6	-8311.537989770884	-16.318409136724668
18000	-8325.147266475322	10.4	-8313.543324914792	-11.603941560530515
19000	-8322.499341360519	10.8	-8311.597129081007	-10.902212279511778
20000	-8331.90966251303	13.1	-8316.671838607372	-15.237823905658683
21000	-8335.375960124653	14.8	-8317.475336600075	-17.90062352457857
22000	-8331.335795019751	13.9	-8314.17812365147	-17.157671368280354
23000	-8329.265566089074	14.1	-8316.670255095421	-12.595310993652824
24000	-8329.779240749976	14.6	-8314.934803868267	-14.84443688170893
25000	-8325.572395171735	15.6	-8313.434608262512	-12.13778690922353
26000	-8326.730744745431	16.2	-8313.436475798819	-13.294268946612968
27000	-8331.221259960603	17.6	-8318.921128478816	-12.300131481787432
28000	-8324.121872229069	18.7	-8311.967895784877	-12.15397644419211
29000	-8329.040369649174	19.4	-8318.015905640163	-11.024464009011062
30000	-8331.972448652707	21.1	-8317.771046031181	-14.201402621525354
31000	-8334.503680558479	20.8	-8317.701836482876	-16.80184407560306
32000	-8324.370392045596	24.0	-8311.131132048467	-13.23925999712901
33000	-8332.727072569085	24.5	-8313.2218957897	-19.50517677938462
34000	-8335.23319742266	25.8	-8317.775750453891	-17.457446968767826
35000	-8324.347753954216	30.2	-8313.040981126504	-11.306772827712097
36000	-8337.925579842298	29.9	-8317.74298331442	-20.18259652787804
37000	-8340.925935391504	24.5	-8317.766166719386	-23.159768672118705
38000	-8337.813988824319	19.9	-8317.300819443772	-20.513169380546167
39000	-8329.620317695411	20.1	-8311.934218550285	-17.686099145127333
40000	-8327.6433518679	22.3	-8313.312327117572	-14.331024750329174
41000	-8324.387605200794	24.5	-8311.789475814752	-12.598129386043047
42000	-8332.833720302337	26.1	-8313.229673829424	-19.60404647291284
43000	-8328.258503624294	26.7	-8314.748078395603	-13.510425228691918
44000	-8322.928506350192	27.4	-8310.978674716041	-11.949831634150813
45000	-8328.41029596996	27.7	-8314.563195002254	-13.847100967704305
46000	-8330.111589692548	28.5	-8316.09398439108	-14.017605301467277
47000	-8326.022908030187	28.3	-8313.204594025656	-12.818314004531027
48000	-8329.93596404615	29.2	-8313.318238638174	-16.617725407975456
49000	-8330.363582610868	29.9	-8317.554531285181	-12.809051325686609
50000	-8324.053590769134	30.6	-8312.779388086963	-11.274202682171298
51000	-8336.8707377985	34.2	-8314.375551809004	-22.49518598949561
52000	-8328.382480854214	35.1	-8314.24676999301	-14.135710861204478
53000	-8333.819249415117	35.5	-8313.581446863656	-20.237802551460163
54000	-8334.66158854804	35.2	-8313.244181837208	-21.41740671083334
55000	-8337.084114226087	31.8	-8314.452644519077	-22.63146970701033
56000	-8327.671047881631	33.6	-8314.425312680587	-13.245735201044909
57000	-8331.311620187997	33.4	-8313.191301746396	-18.120318441600613
58000	-8323.051343839868	37.2	-8311.255320422893	-11.796023416974815
59000	-8324.997930699326	36.5	-8312.7339826079	-12.263948091426107
60000	-8335.104892274601	40.1	-8317.767091947593	-17.33780032700727
61000	-8337.91754181988	41.1	-8317.812513325829	-20.105028494050938
62000	-8328.164653864795	42.9	-8313.733827485297	-14.430826379498187
63000	-8325.389278325361	45.2	-8313.57144788131	-11.817830444051504
64000	-8330.667409976757	46.3	-8317.568769022384	-13.098640954372687
65000	-8331.869694081575	47.5	-8317.033970086144	-14.83572399543173
66000	-8330.339014318857	48.2	-8313.3785663626	-16.960447956257134
67000	-8337.472854989253	48.3	-8317.766167321002	-19.706687668250943
68000	-8341.099760448	45.7	-8317.766166719384	-23.33359372861539
69000	-8336.11576040181	41.9	-8317.764032411298	-18.351727990511378
70000	-8335.745866874722	39.7	-8317.702531112865	-18.043335761856675
71000	-8342.773093746346	32.8	-8318.028306131788	-24.744787614558113
