Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-3892.049624311616	-3878.7825303813597	N	-3892.049624311616	13.267093930256104
1	-3798.0002668342095	-3783.8751218243824	2.0	-3798.0002668342095	14.125145009827051
2	-3735.649210045757	-3737.5521458421385	3.0	-3735.649210045757	-1.9029357963814304
3	-3568.008413579487	-3559.6152671383043	4.0	-3568.008413579487	8.39314644118265
4	-3295.337151861503	-3283.9083482224546	3.5	-3295.337151861503	11.428803639048677
5	-3206.5254258358354	-3204.476635302907	2.5	-3206.5254258358354	2.048790532928315
6	-3098.9476131968236	-3094.9182860094447	2.3	-3098.9476131968236	4.029327187379042
7	-3075.316258626831	-3073.4235639300273	2.3	-3075.316258626831	1.8926946968035936
8	-3011.182591491002	-3008.5609252644026	2.4	-3011.182591491002	2.621666226599089
9	-2949.374165948283	-2946.254528506211	2.6	-2949.374165948283	3.1196374420721877
10	-2941.341100073456	-2936.714723129862	2.8	-2941.341100073456	4.626376943593888
11	-2934.445505872405	-2930.7022312212907	2.8	-2934.445505872405	3.7432746511145694
12	-2898.083707371429	-2895.2562911722493	2.8	-2898.083707371429	2.8274161991797913
13	-2889.655457924294	-2882.865273628088	2.9	-2889.655457924294	6.790184296205794
14	-2859.492698724824	-2855.4416658334662	3.0	-2859.492698724824	4.051032891357897
15	-2856.617141157229	-2851.1540287886937	3.1	-2856.617141157229	5.463112368535297
16	-2845.2182931153184	-2840.7289710877612	3.2	-2845.2182931153184	4.489322027557151
17	-2831.9182894704077	-2826.0157304981135	3.2	-2831.9182894704077	5.902558972293956
18	-2827.656054130476	-2821.5100488326398	3.3	-2827.656054130476	6.146005297836592
19	-2827.2858498143896	-2822.6263124960865	3.5	-2827.2858498143896	4.659537318303281
20	-2823.8075485608097	-2818.2538792026426	3.6	-2823.8075485608097	5.553669358167313
21	-2819.178567565274	-2814.1339164296724	3.7	-2819.178567565274	5.044651135601745
22	-2817.831620204589	-2813.523455987528	3.7	-2817.831620204589	4.308164217060742
23	-2816.571728344182	-2810.440202058935	3.8	-2816.571728344182	6.131526285246819
24	-2815.757663806845	-2809.9429272196994	3.9	-2815.757663806845	5.814736587145683
25	-2815.01840986397	-2809.7696801572124	4.0	-2815.01840986397	5.248729706757634
26	-2813.8770517060293	-2809.047376635643	4.0	-2813.8770517060293	4.829675070386276
27	-2813.2492858542864	-2807.434029093032	4.1	-2813.2492858542864	5.8152567612542745
28	-2811.846714084689	-2806.7526212252683	4.2	-2811.846714084689	5.094092859421088
29	-2810.75449027012	-2805.6376189105254	4.1	-2810.75449027012	5.116871359594847
30	-2810.345506720966	-2805.1421857364694	4.2	-2810.345506720966	5.203320984496571
31	-2809.611433220415	-2804.203221792674	4.3	-2809.611433220415	5.408211427741036
32	-2808.740296559431	-2803.3548267736014	4.4	-2808.740296559431	5.38546978582975
33	-2808.2460999009354	-2802.9956903253146	4.4	-2808.2460999009354	5.2504095756209415
34	-2808.2085667549577	-2802.8875874867867	4.5	-2808.2085667549577	5.320979268170795
35	-2808.137181600111	-2805.1157448833214	4.6	-2808.137181600111	3.021436716789474
36	-2808.058939087147	-2802.7654793512525	4.7	-2808.058939087147	5.293459735894635
37	-2807.625197208254	-2802.6320383435454	4.8	-2807.625197208254	4.9931588647085565
38	-2807.5389358680422	-2802.509015100376	4.9	-2807.5389358680422	5.029920767666206
39	-2807.494311693805	-2802.5819440648797	4.4	-2807.494311693805	4.912367628924888
40	-2807.455766003041	-2802.059531684193	4.5	-2807.455766003041	5.396234318847688
41	-2807.453332213056	-2801.9895485844727	4.6	-2807.453332213056	5.463783628583525
42	-2807.347716936336	-2801.8185142998805	4.7	-2807.347716936336	5.529202636455566
43	-2807.308421329672	-2801.9059046632656	4.8	-2807.308421329672	5.402516666406443
44	-2807.274736389215	-2803.737767528946	4.9	-2807.274736389215	3.5369688602692904
45	-2807.234645081381	-2801.7695624948624	5.0	-2807.234645081381	5.465082586518788
46	-2807.234302050991	-2802.086590621566	5.1	-2807.234302050991	5.147711429425075
47	-2807.217588942547	-2803.3980241135014	5.2	-2807.217588942547	3.81956482904572
48	-2807.1829681081495	-2801.743610930411	5.2	-2807.1829681081495	5.439357177738603
49	-2807.1811061326503	-2801.7586660110574	5.3	-2807.1811061326503	5.422440121592902
50	-2807.176861463964	-2801.80941388575	5.4	-2807.176861463964	5.367447578214104
