"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6279.1240806445,5.46340165438187,0.000195025679614012,12.5614269067739
"2","GTR","relaxed_log_normal","yule",-6293.3646156806,6.810916732047,0.000000000127498775686155,7.9185178807087
"3","GTR","strict","birth_death",-6285.31909747043,6.35997619929196,0.000000397768307287909,8.05474073200141
"4","GTR","strict","yule",-6286.60872410392,6.26273699873142,0.000000109534882458033,9.3661339070738
"5","HKY","relaxed_log_normal","birth_death",-6270.80645891079,3.5220151041333,0.798709815310908,7.33488543624086
"6","HKY","relaxed_log_normal","yule",-6287.37079848814,5.8915138689321,0.0000000511196352856568,9.52506908836244
"7","HKY","strict","birth_death",-6276.02165216,4.5737929162775,0.00433969663431591,7.99937587365662
"8","HKY","strict","yule",-6272.50730204158,4.94647065217525,0.145788153442583,7.70762915106913
"9","JC69","relaxed_log_normal","birth_death",-6279.14991368957,5.40697465259762,0.000190052090508509,6.16277167004016
"10","JC69","relaxed_log_normal","yule",-6275.91114817489,4.90303811413788,0.00484675025986185,7.35436457686079
"11","JC69","strict","birth_death",-6288.61091866352,5.68973264512747,0.0000000147914380048904,5.21936323230524
"12","TN93","relaxed_log_normal","birth_death",-6289.63977519511,6.16279125373246,0.00000000528668803042817,5.23214343772364
"13","TN93","relaxed_log_normal","yule",-6293.13567873963,5.89707346616181,0.000000000160299461945486,10.6099669010876
"14","TN93","strict","birth_death",-6281.4009328508,5.47245744615791,0.0000200109381973714,7.65051181790032
"15","TN93","strict","yule",-6273.66277545852,4.1999687173249,0.0459099168552618,7.20394667685532
