Sample	posterior	ESS(posterior)	likelihood	prior
0	-8401.277315965088	N	-8397.780617733017	-3.4966982320712496
1000	-6324.430099037783	2.0	-6321.161416181419	-3.2686828563647787
2000	-6319.7895577416075	3.0	-6316.228459210504	-3.5610985311030463
3000	-6319.616064487468	4.0	-6316.614533847327	-3.0015306401408632
4000	-6319.032727253371	5.0	-6315.2072364823325	-3.82549077103896
5000	-6317.308290832967	6.0	-6314.337852675644	-2.9704381573226297
6000	-6318.910555163546	7.0	-6315.394122568223	-3.516432595322844
7000	-6319.774314774302	8.0	-6316.721918216462	-3.0523965578407406
8000	-6319.439149093864	9.0	-6315.386918137526	-4.052230956338206
9000	-6316.4434457106145	8.0	-6316.094806899906	-0.34863881070819414
10000	-6316.020336921213	7.0	-6315.923714004305	-0.09662291690768887
11000	-6316.049045390043	5.6	-6315.701033344898	-0.34801204514517137
12000	-6315.451245686319	5.1	-6315.2432434890625	-0.20800219725716884
13000	-6320.094395291718	6.4	-6316.2908106419945	-3.803584649723095
14000	-6317.159263085922	6.9	-6316.124288577673	-1.0349745082497812
15000	-6316.733688055228	7.8	-6315.688759513442	-1.044928541786456
16000	-6317.075070058729	5.1	-6316.3828528225795	-0.6922172361491215
17000	-6315.506227697768	8.3	-6314.374570106222	-1.1316575915459715
18000	-6314.086358359404	5.2	-6313.527250360098	-0.5591079993059318
19000	-6315.600745845116	5.7	-6315.689808673564	0.08906282844740288
20000	-6321.36486491379	12.7	-6318.5000321382295	-2.8648327755605933
21000	-6318.889952095781	12.8	-6318.238173208504	-0.6517788872767565
22000	-6317.383871203846	14.0	-6317.579837460549	0.19596625670361867
23000	-6314.773890398704	16.1	-6314.613284094715	-0.1606063039891681
24000	-6315.197700502621	15.3	-6315.7828007649605	0.5851002623391537
25000	-6315.925245212386	14.5	-6314.800600993113	-1.1246442192726684
26000	-6321.382766478695	19.4	-6319.364258200273	-2.018508278421975
27000	-6319.594441018776	18.9	-6316.664076880286	-2.9303641384895975
28000	-6318.337109552912	18.6	-6317.104092430129	-1.233017122782971
29000	-6314.927178134181	23.7	-6313.822037364813	-1.1051407693687507
30000	-6314.510555192763	23.2	-6315.028285172223	0.517729979460611
31000	-6315.832027174506	21.6	-6315.7325195557005	-0.09950761880526704
32000	-6317.848858045097	23.0	-6316.133350358149	-1.7155076869480108
33000	-6316.393164436496	23.6	-6315.361507753725	-1.031656682770851
34000	-6321.145526483461	25.2	-6317.021659639213	-4.123866844248491
35000	-6316.36288014416	27.0	-6314.395917820311	-1.966962323848645
36000	-6316.787176388508	28.4	-6313.910275327578	-2.876901060929499
37000	-6317.34977059047	29.2	-6314.844389138929	-2.505381451541132
38000	-6319.014165791208	30.5	-6317.882190811727	-1.131974979481413
39000	-6323.125904214292	29.3	-6320.952499831239	-2.173404383053158
40000	-6321.990873532013	23.7	-6319.540069081699	-2.450804450314449
41000	-6318.158188918454	23.5	-6315.890253003474	-2.2679359149795406
42000	-6317.768004789998	24.0	-6316.869116387252	-0.8988884027454465
43000	-6317.714401126417	24.6	-6315.85935129343	-1.855049832986426
44000	-6314.4226108764415	25.9	-6315.639179343983	1.2165684675416344
45000	-6314.812738748487	25.5	-6315.058930493402	0.24619174491466578
46000	-6321.084966845451	30.4	-6317.878515276984	-3.206451568467245
47000	-6317.0031960346005	31.3	-6316.561813712351	-0.44138232224924856
48000	-6317.289987873059	32.2	-6314.181715984397	-3.1082718886618794
49000	-6315.782941729559	32.3	-6314.811973571069	-0.9709681584903262
50000	-6315.345510591121	32.3	-6314.648894692255	-0.6966158988654119
51000	-6316.435826047789	32.2	-6316.332194560085	-0.10363148770467001
52000	-6315.632305096941	31.9	-6313.559943736267	-2.072361360674264
53000	-6316.548285232808	32.2	-6314.899133556744	-1.6491516760638185
54000	-6317.923290386002	33.1	-6315.9240107992555	-1.9992795867464035
55000	-6317.675107576394	33.8	-6316.891342821509	-0.7837647548848037
56000	-6314.744645270033	35.3	-6314.359473353948	-0.38517191608594126
57000	-6318.739340276168	36.7	-6315.519733095826	-3.219607180342151
58000	-6316.113954284764	37.2	-6313.849269352064	-2.264684932700159
59000	-6317.903347460224	37.1	-6315.37017941109	-2.5331680491338227
60000	-6319.6794110256715	38.4	-6319.393899982349	-0.28551104332294264
61000	-6318.619724329431	38.4	-6315.775269468876	-2.8444548605545723
62000	-6316.353169403142	40.0	-6315.296841772944	-1.0563276301969087
