Sample	posterior	ESS(posterior)	likelihood	prior	
0	-6325.129204334208	2.7	-6320.0029996685535	-5.126204665654488	
1	-6322.972505016376	2.8	-6318.180122583567	-4.79238243280912	
2	-6321.442883876427	2.8	-6315.968037941444	-5.474845934982697	
3	-6318.8837846661645	2.9	-6313.998231957051	-4.8855527091133055	
4	-6318.8837846661645	2.9	-6313.998231957051	-4.8855527091133055	
5	-6318.8837846661645	2.9	-6313.998231957051	-4.8855527091133055	
6	-6318.8837846661645	2.9	-6313.998231957051	-4.8855527091133055	
7	-6318.261258111781	2.9	-6313.248991871486	-5.012266240294766	
8	-6318.522250570055	3.0	-6313.183837416091	-5.338413153963906	
