"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-3144.93574646914,5.4760895558407,0.00000000981505896860329,7.38919753686627
"2","GTR","relaxed_log_normal","yule",-3137.19849623083,5.66201560139096,0.0000224976935494503,8.51869447324431
"3","GTR","strict","birth_death",-3156.40655790965,6.54169412076751,1.02372380359512e-13,7.57262042189638
"4","GTR","strict","yule",-3151.34997328879,5.7968756111025,1.60779102391532e-11,8.64303963386214
"5","HKY","relaxed_log_normal","birth_death",-3141.40854607784,4.39786587516343,0.000000333992396257727,6.09196643880344
"6","HKY","relaxed_log_normal","yule",-3136.09491943596,4.16387297082793,0.0000678289835726488,10.3729874900152
"7","HKY","strict","birth_death",-3137.40511956841,5.14654453284177,0.000018297957790396,8.30444345946858
"8","HKY","strict","yule",-3143.40835727571,5.20723740790362,0.0000000452094903885553,12.8687208416057
"9","JC69","relaxed_log_normal","birth_death",-3132.08399291816,4.31621551554126,0.00374402347539831,9.28091160600521
"10","JC69","relaxed_log_normal","yule",-3128.39265831789,3.56085789679155,0.150129075739806,8.15350204580633
"11","JC69","strict","birth_death",-3139.80228932476,4.77551862341968,0.00000166465800697196,6.10735213982248
"12","TN93","relaxed_log_normal","birth_death",-3144.74429126698,4.79462342017031,0.0000000118861402667055,14.8309688759787
"13","TN93","relaxed_log_normal","yule",-3126.66361524494,3.65999671557352,0.846016194582627,6.66936496867486
"14","TN93","strict","birth_death",-3146.74989560674,5.13334737394619,0.00000000159962415434402,10.0750034153431
"15","TN93","strict","yule",-3144.5531058655,6.14418604992392,0.000000014390358581063,11.1252474158191
