Sample	posterior	ESS(posterior)	likelihood	prior	
0	-5774.866401546773	3.5	-5772.06836933721	-2.798032209562873	
1	-5772.666421649134	3.6	-5769.856832902657	-2.8095887464773823	
2	-5772.666421649134	3.6	-5769.856832902657	-2.8095887464773823	
3	-5772.666421649134	3.6	-5769.856832902657	-2.8095887464773823	
4	-5772.7063911960795	3.8	-5769.28815087536	-3.418240320719801	
5	-5772.7063911960795	3.8	-5769.28815087536	-3.418240320719801	
