Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-7516.573249740309	-7528.266153113805	N	-7516.573249740309	-11.692903373495515
1	-7399.596909608896	-7398.606789339812	2.0	-7399.596909608896	0.9901202690838593
2	-7100.38648713517	-7105.015153677521	3.0	-7100.38648713517	-4.628666542351761
3	-6731.768819147296	-6734.785333351239	4.0	-6731.768819147296	-3.0165142039428297
4	-6560.867166155749	-6563.953232978146	3.0	-6560.867166155749	-3.086066822396681
5	-6482.547782950211	-6490.019366110366	2.4	-6482.547782950211	-7.4715831601551965
6	-6394.662705166635	-6399.668607169499	2.3	-6394.662705166635	-5.005902002864638
7	-6343.6174596150495	-6345.425878402066	2.5	-6343.6174596150495	-1.8084187870164337
8	-6240.892562669622	-6244.147008425737	2.7	-6240.892562669622	-3.2544457561151265
9	-6028.8759450862835	-6031.6167106149405	3.1	-6028.8759450862835	-2.7407655286571053
10	-5962.564238136475	-5966.93502168168	3.1	-5962.564238136475	-4.370783545205462
11	-5864.55270285824	-5869.023441165476	3.0	-5864.55270285824	-4.470738307235139
12	-5863.697362332691	-5868.828606982121	2.9	-5863.697362332691	-5.131244649429182
13	-5861.946787864191	-5867.023863391493	2.8	-5861.946787864191	-5.077075527302686
14	-5859.803525020773	-5864.011005642562	2.8	-5859.803525020773	-4.207480621788514
15	-5855.722111905676	-5859.296375732868	2.9	-5855.722111905676	-3.5742638271920857
16	-5841.673745017517	-5845.678127622709	2.8	-5841.673745017517	-4.004382605192649
17	-5830.084753875826	-5833.971999498379	2.8	-5830.084753875826	-3.8872456225524328
18	-5807.240855417831	-5811.073136136998	2.9	-5807.240855417831	-3.8322807191667136
19	-5804.898566911793	-5809.145570549689	2.8	-5804.898566911793	-4.2470036378966425
20	-5804.797180143159	-5809.210910792051	2.9	-5804.797180143159	-4.413730648893024
21	-5794.116822160635	-5796.824096691826	3.0	-5794.116822160635	-2.7072745311903805
22	-5793.102271376328	-5795.992959510596	3.1	-5793.102271376328	-2.8906881342678443
23	-5788.467634956663	-5791.843318661777	3.2	-5788.467634956663	-3.3756837051145134
24	-5780.152796101493	-5783.057425776493	3.3	-5780.152796101493	-2.9046296750006375
25	-5777.528331572804	-5780.579698876945	3.4	-5777.528331572804	-3.051367304141463
26	-5772.06836933721	-5774.866401546773	3.5	-5772.06836933721	-2.798032209562873
27	-5769.856832902657	-5772.666421649134	3.6	-5769.856832902657	-2.8095887464773823
28	-5769.687345085355	-5772.625156031746	3.7	-5769.687345085355	-2.9378109463904987
29	-5769.28815087536	-5772.7063911960795	3.8	-5769.28815087536	-3.418240320719801
30	-5769.247705835862	-5772.364446912798	3.9	-5769.247705835862	-3.116741076935522
31	-5768.958680912696	-5772.223807238757	3.9	-5768.958680912696	-3.2651263260613046
32	-5767.063927153404	-5770.105572607943	4.0	-5767.063927153404	-3.0416454545397533
33	-5766.871817836604	-5769.824886805981	4.1	-5766.871817836604	-2.9530689693766154
34	-5766.833378232103	-5769.936551444781	4.2	-5766.833378232103	-3.103173212677861
35	-5766.705618694059	-5769.602813527054	4.3	-5766.705618694059	-2.897194832995264
36	-5766.202643358088	-5769.261376749297	4.4	-5766.202643358088	-3.0587333912094383
37	-5766.157113120614	-5769.64729866516	4.5	-5766.157113120614	-3.4901855445456507
38	-5766.118457927928	-5769.537446433975	4.6	-5766.118457927928	-3.4189885060464964
39	-5766.0544375110185	-5769.534006920131	4.8	-5766.0544375110185	-3.479569409112891
40	-5765.874646323646	-5768.85066623713	4.9	-5765.874646323646	-2.976019913484662
41	-5765.750635049475	-5768.620070445689	5.0	-5765.750635049475	-2.869435396213331
42	-5765.674018644863	-5768.694292612727	5.1	-5765.674018644863	-3.020273967863158
43	-5765.649024964659	-5768.4596661808855	5.2	-5765.649024964659	-2.81064121622702
44	-5765.548514085492	-5768.432271896387	5.2	-5765.548514085492	-2.8837578108951014
45	-5765.491859433689	-5769.126860475319	5.3	-5765.491859433689	-3.635001041630076
46	-5765.450217407585	-5770.147295814981	5.4	-5765.450217407585	-4.697078407395872
47	-5765.439260132992	-5768.407906516449	5.5	-5765.439260132992	-2.968646383456574
48	-5765.409532344804	-5768.293487531561	5.6	-5765.409532344804	-2.8839551867578725
49	-5765.3861554115565	-5768.933314643162	6.0	-5765.3861554115565	-3.547159231605617
50	-5765.385026298619	-5768.551542589301	6.1	-5765.385026298619	-3.1665162906819635
51	-5765.375246977832	-5768.568971229889	6.2	-5765.375246977832	-3.1937242520568554
52	-5765.37512416965	-5769.208147194948	6.3	-5765.37512416965	-3.833023025297858
53	-5765.349438280178	-5770.062195410178	6.4	-5765.349438280178	-4.712757129999903
54	-5765.340957513113	-5769.719063067742	6.5	-5765.340957513113	-4.378105554629409
