Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-11084.757559853311	-11068.299980155602	N	-11084.757559853311	16.45757969771004
1	-8360.84153998828	-8354.866316153346	2.0	-8360.84153998828	5.975223834933099
2	-7628.8956287798355	-7631.909943359081	3.0	-7628.8956287798355	-3.014314579245226
3	-7033.2101948695345	-7037.2353443404345	4.0	-7033.2101948695345	-4.025149470900446
4	-6726.812969378477	-6733.475292534677	3.9	-6726.812969378477	-6.662323156199943
5	-6431.506713207239	-6436.024327461294	3.4	-6431.506713207239	-4.51761425405501
6	-6206.352626658804	-6212.535826438366	3.4	-6206.352626658804	-6.183199779562008
7	-6171.367149172828	-6172.628891670006	3.5	-6171.367149172828	-1.2617424971780025
8	-6071.546053932289	-6073.221274070261	3.7	-6071.546053932289	-1.6752201379711782
9	-5999.245272581227	-6002.475827378599	3.0	-5999.245272581227	-3.2305547973719886
10	-5838.81985298006	-5846.215366775816	3.2	-5838.81985298006	-7.395513795755798
11	-5830.422205322055	-5838.361606591467	3.2	-5830.422205322055	-7.939401269411927
12	-5791.069193019736	-5797.725877166993	3.2	-5791.069193019736	-6.656684147256634
13	-5778.537881328935	-5786.4420061988	3.2	-5778.537881328935	-7.904124869864958
14	-5778.334579049849	-5783.403233431996	3.3	-5778.334579049849	-5.068654382147281
15	-5748.2545105788995	-5753.178908608401	3.4	-5748.2545105788995	-4.924398029501478
16	-5744.59838222873	-5751.370753206594	3.6	-5744.59838222873	-6.772370977864215
17	-5735.1851679222655	-5740.587025547039	3.6	-5735.1851679222655	-5.401857624773655
18	-5729.918345473318	-5734.999898368681	3.7	-5729.918345473318	-5.081552895362721
19	-5719.183700390899	-5730.874793832327	3.6	-5719.183700390899	-11.69109344142784
20	-5716.236951863813	-5722.252194672283	3.7	-5716.236951863813	-6.015242808468931
21	-5701.3980471403365	-5710.419982848676	3.8	-5701.3980471403365	-9.021935708340107
22	-5700.080892653884	-5706.302314910987	3.9	-5700.080892653884	-6.2214222571028674
23	-5692.883757979689	-5698.357472177299	4.0	-5692.883757979689	-5.473714197610192
24	-5692.324241915547	-5701.074120808905	4.1	-5692.324241915547	-8.749878893357812
25	-5691.4459415013325	-5696.935803743485	4.2	-5691.4459415013325	-5.4898622421521655
26	-5688.624056367414	-5694.114390530074	4.4	-5688.624056367414	-5.4903341626605275
27	-5688.09545419142	-5695.544312834009	4.5	-5688.09545419142	-7.44885864258943
28	-5684.613694850245	-5693.7704874272495	4.6	-5684.613694850245	-9.156792577003694
29	-5683.830110759008	-5690.144483892198	4.4	-5683.830110759008	-6.314373133190204
30	-5682.865503935741	-5692.715017835277	4.5	-5682.865503935741	-9.849513899536095
31	-5681.962366318045	-5688.999515208407	4.6	-5681.962366318045	-7.037148890362065
32	-5680.746033012669	-5688.594813962498	4.7	-5680.746033012669	-7.84878094982964
33	-5680.558649286495	-5688.5257084119185	4.8	-5680.558649286495	-7.967059125423905
34	-5680.520031283649	-5688.342540321976	4.9	-5680.520031283649	-7.822509038327697
35	-5680.364709883572	-5689.541827666908	5.1	-5680.364709883572	-9.177117783336037
36	-5679.624985043825	-5686.6317670229155	5.1	-5679.624985043825	-7.006781979089772
37	-5679.4870171806715	-5687.2486315503365	5.2	-5679.4870171806715	-7.761614369665323
38	-5679.385717484107	-5687.736308296964	5.4	-5679.385717484107	-8.350590812857265
39	-5679.18960806188	-5688.533317657561	5.3	-5679.18960806188	-9.343709595681831
40	-5679.054783937551	-5686.797576006077	5.4	-5679.054783937551	-7.742792068525706
41	-5679.0486219628	-5687.433832262334	5.5	-5679.0486219628	-8.385210299534592
42	-5678.645237910069	-5687.760275048857	5.6	-5678.645237910069	-9.115037138787432
43	-5678.611584203005	-5687.040250364724	5.7	-5678.611584203005	-8.42866616171879
44	-5678.607713495351	-5687.878785403882	5.8	-5678.607713495351	-9.271071908530386
45	-5678.607070809899	-5688.835129881584	5.9	-5678.607070809899	-10.22805907168575
46	-5678.4823876071205	-5689.033985520116	6.0	-5678.4823876071205	-10.551597912996066
47	-5678.480286189401	-5685.703408190277	6.1	-5678.480286189401	-7.22312200087564
48	-5678.447508895757	-5685.9463733638395	6.2	-5678.447508895757	-7.4988644680825685
49	-5678.444134765032	-5686.933258922184	5.9	-5678.444134765032	-8.489124157152036
50	-5678.441436761888	-5686.330190227226	6.0	-5678.441436761888	-7.888753465337241
51	-5678.437232429496	-5686.9893524559475	6.1	-5678.437232429496	-8.552120026451039
52	-5678.431021763664	-5685.7957577711695	6.2	-5678.431021763664	-7.364736007505953
53	-5678.2484195516745	-5686.232678082793	6.3	-5678.2484195516745	-7.984258531118596
54	-5678.244389465601	-5686.824037401165	6.4	-5678.244389465601	-8.579647935564134
55	-5678.235593390527	-5686.890684961362	6.5	-5678.235593390527	-8.655091570835275
56	-5678.234361897364	-5686.395931250738	6.6	-5678.234361897364	-8.161569353373919
57	-5678.225313019064	-5686.665441753582	6.7	-5678.225313019064	-8.44012873451771
