Sample	posterior	ESS(posterior)	likelihood	prior	
0	-5695.544312834009	4.5	-5688.09545419142	-7.44885864258943	
1	-5695.544312834009	4.5	-5688.09545419142	-7.44885864258943	
2	-5693.7704874272495	4.6	-5684.613694850245	-9.156792577003694	
3	-5693.7704874272495	4.6	-5684.613694850245	-9.156792577003694	
4	-5688.999515208407	4.6	-5681.962366318045	-7.037148890362065	
5	-5688.999515208407	4.6	-5681.962366318045	-7.037148890362065	
6	-5688.594813962498	4.7	-5680.746033012669	-7.84878094982964	
7	-5688.5257084119185	4.8	-5680.558649286495	-7.967059125423905	
8	-5688.5257084119185	4.8	-5680.558649286495	-7.967059125423905	
