"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-4758.87853352053,6.09590655928809,2.01848845087314e-11,11.6699022165985
"2","GTR","relaxed_log_normal","yule",-4750.37677298975,5.7957506165257,0.0000000993788470271834,12.9636585605043
"3","GTR","strict","birth_death",-4754.71254154615,5.46887813639059,0.00000000130104882551977,11.4817928587069
"4","GTR","strict","yule",-4748.89514123796,5.63428847709702,0.000000437278825493856,4.89864452755094
"5","HKY","relaxed_log_normal","birth_death",-4744.627971506,5.00352479514349,0.0000311865056244437,8.13947671604686
"6","HKY","relaxed_log_normal","yule",-4737.46977813653,3.50653892597449,0.0400618127345894,6.37808008093466
"7","HKY","strict","birth_death",-4757.64659462071,5.72451187633707,6.91911477995893e-11,13.0270878882195
"8","HKY","strict","yule",-4745.08844211858,4.76420295330431,0.0000196782679413325,3.57054339754839
"9","JC69","relaxed_log_normal","birth_death",-4735.64496501878,4.42245972642486,0.248448777481232,3.83874367841849
"10","JC69","relaxed_log_normal","yule",-4737.40933568877,4.05099543383047,0.0425579223751309,7.58772281479454
"11","JC69","strict","birth_death",-4734.65559776604,4.16292473098271,0.668210972116041,4.75639371705131
"12","TN93","relaxed_log_normal","birth_death",-4747.70290924308,4.26872002433806,0.00000144058279740845,9.25544666812702
"13","TN93","relaxed_log_normal","yule",-4742.9073381512,4.31826338361964,0.000174272269593388,8.15245653797546
"14","TN93","strict","birth_death",-4745.1016394967,4.90167776166591,0.0000194202725744004,6.86168896626674
"15","TN93","strict","yule",-4741.90679324751,4.45773044369855,0.000473979346378847,8.81429191646997
