Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-5337.007714143085	-5341.091996945572	N	-5337.007714143085	-4.084282802487063
1	-5309.952165840493	-5312.798670311978	2.0	-5309.952165840493	-2.8465044714847556
2	-5071.712757407397	-5073.287330699535	3.0	-5071.712757407397	-1.5745732921390598
3	-4903.0805819301395	-4901.12151548727	4.0	-4903.0805819301395	1.9590664428692657
4	-4888.475436777918	-4888.0291374866765	3.3	-4888.475436777918	0.4462992912414099
5	-4877.127936039872	-4877.163516657673	2.6	-4877.127936039872	-0.03558061780117461
6	-4763.187820641213	-4765.490411456285	2.7	-4763.187820641213	-2.302590815072168
7	-4753.695659763825	-4754.13945105682	2.8	-4753.695659763825	-0.4437912929952197
8	-4753.3735490269455	-4755.81025192991	2.9	-4753.3735490269455	-2.4367029029648797
9	-4744.548064643819	-4747.172867740618	3.6	-4744.548064643819	-2.62480309679876
10	-4741.94024104265	-4742.660594427473	3.5	-4741.94024104265	-0.7203533848233226
11	-4740.44902578659	-4740.049246226961	3.5	-4740.44902578659	0.3997795596290006
12	-4739.656553548034	-4742.090985999286	3.6	-4739.656553548034	-2.434432451252194
13	-4738.0317194175	-4738.157669949993	3.7	-4738.0317194175	-0.1259505324927923
14	-4738.009044144752	-4738.826758508727	3.9	-4738.009044144752	-0.8177143639753286
15	-4731.814775693054	-4731.726837410568	4.1	-4731.814775693054	0.08793828248631752
16	-4730.087182033849	-4730.3267558874895	4.3	-4730.087182033849	-0.23957385364035866
17	-4729.514774507891	-4730.513337874521	4.5	-4729.514774507891	-0.998563366630222
18	-4726.915712767151	-4727.103803832353	4.7	-4726.915712767151	-0.18809106520265684
19	-4726.694639782042	-4727.801486634241	4.6	-4726.694639782042	-1.106846852199052
20	-4725.52466738411	-4725.369567167677	4.8	-4725.52466738411	0.1551002164334343
21	-4725.245353868795	-4725.506741783577	5.0	-4725.245353868795	-0.26138791478236767
22	-4722.188871173073	-4721.884057139344	5.2	-4722.188871173073	0.3048140337287404
23	-4720.210632968017	-4720.804506259516	5.3	-4720.210632968017	-0.5938732914978713
24	-4719.508135660698	-4719.352078784457	5.5	-4719.508135660698	0.15605687624086206
25	-4719.071713099649	-4721.437441207616	5.6	-4719.071713099649	-2.365728107966724
26	-4719.055283030863	-4719.36375573376	5.8	-4719.055283030863	-0.3084727028958718
27	-4718.904195189606	-4718.843868145704	5.9	-4718.904195189606	0.06032704390256205
28	-4717.822749936419	-4717.794020059693	6.0	-4717.822749936419	0.028729876726419468
29	-4717.400025367688	-4717.582368280686	5.5	-4717.400025367688	-0.18234291299791106
30	-4717.290466334201	-4717.417537340278	5.6	-4717.290466334201	-0.12707100607749267
31	-4716.97528062222	-4716.830691680221	5.6	-4716.97528062222	0.14458894199906558
32	-4716.898488628079	-4716.959261133711	5.7	-4716.898488628079	-0.06077250563249503
33	-4716.6673900166725	-4716.625091432128	5.7	-4716.6673900166725	0.04229858454478541
34	-4716.658996794039	-4716.616247458936	5.8	-4716.658996794039	0.042749335102312935
35	-4716.652873977602	-4716.890028545924	5.9	-4716.652873977602	-0.23715456832176462
36	-4716.615042258763	-4716.690435910795	6.0	-4716.615042258763	-0.07539365203109893
37	-4716.388622070954	-4716.61824888694	6.0	-4716.388622070954	-0.22962681598661527
38	-4716.119478733009	-4716.30692867551	6.1	-4716.119478733009	-0.18744994250132807
39	-4716.074305782728	-4716.322285020179	6.5	-4716.074305782728	-0.24797923745128925
40	-4716.043597237757	-4717.965509863794	6.6	-4716.043597237757	-1.9219126260367758
41	-4716.038508091432	-4717.203250447246	6.6	-4716.038508091432	-1.1647423558145242
42	-4716.006532978911	-4716.082869876466	6.7	-4716.006532978911	-0.07633689755467654
43	-4715.992288178579	-4715.957062740766	6.8	-4715.992288178579	0.035225437812878235
44	-4715.99206239765	-4716.62092793979	6.9	-4715.99206239765	-0.6288655421398859
45	-4715.966291736794	-4716.35742037969	6.9	-4715.966291736794	-0.3911286428958223
46	-4715.962660726904	-4717.009609821208	7.0	-4715.962660726904	-1.0469490943042727
