Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-7685.49323737491	-7699.37851094577	N	-7685.49323737491	-13.885273570860495
1	-6608.571408051564	-6612.529733252325	2.0	-6608.571408051564	-3.9583252007614975
2	-6346.900470275294	-6337.407806711572	3.0	-6346.900470275294	9.492663563721312
3	-5970.985857652304	-5969.666903029201	4.0	-5970.985857652304	1.3189546231020484
4	-5260.641577579289	-5254.884036247474	3.3	-5260.641577579289	5.757541331815106
5	-5053.931805315662	-5053.481997172823	2.8	-5053.931805315662	0.44980814283927395
6	-5037.489818837187	-5037.164750464093	2.6	-5037.489818837187	0.32506837309385817
7	-4875.469147672831	-4878.192260976015	2.7	-4875.469147672831	-2.723113303183842
8	-4510.430029324221	-4511.378609500488	2.9	-4510.430029324221	-0.9485801762666111
9	-4382.91717553364	-4382.636212787851	2.8	-4382.91717553364	0.2809627457888748
10	-4373.19671455253	-4371.852646688945	2.9	-4373.19671455253	1.3440678635846652
11	-4353.676669544611	-4353.28193344778	2.8	-4353.676669544611	0.39473609683124544
12	-4352.728779735942	-4352.003737345137	2.8	-4352.728779735942	0.725042390805611
13	-4351.6044759199585	-4351.412095320034	2.8	-4351.6044759199585	0.19238059992497347
14	-4346.746930796941	-4346.926719362778	2.9	-4346.746930796941	-0.17978856583688696
15	-4345.279106154801	-4345.142826090601	3.0	-4345.279106154801	0.13628006419997418
16	-4341.555889331363	-4341.798220547842	3.2	-4341.555889331363	-0.24233121647894373
17	-4339.5692503461005	-4339.321268068023	3.2	-4339.5692503461005	0.2479822780777441
18	-4339.43978517902	-4340.652890297289	3.3	-4339.43978517902	-1.2131051182683203
19	-4339.138938624213	-4338.75744109565	3.7	-4339.138938624213	0.3814975285620916
20	-4338.81541681424	-4338.41219307948	3.9	-4338.81541681424	0.40322373475979867
21	-4338.570901745675	-4338.589669289491	4.0	-4338.570901745675	-0.018767543816666787
22	-4338.24047774164	-4337.7983755701725	4.2	-4338.24047774164	0.44210217146702635
23	-4336.58794061458	-4336.660002216117	4.3	-4336.58794061458	-0.07206160153737273
24	-4334.088327485569	-4333.631108103658	4.5	-4334.088327485569	0.4572193819100312
25	-4332.664338283275	-4333.482695755284	4.6	-4332.664338283275	-0.8183574720086724
26	-4332.6377023537725	-4332.753787438242	4.8	-4332.6377023537725	-0.11608508447030963
27	-4332.546429160505	-4332.678554333698	5.0	-4332.546429160505	-0.13212517319325046
28	-4332.346483802535	-4333.920785995611	5.1	-4332.346483802535	-1.5743021930768262
29	-4331.672795613875	-4331.448698054376	5.7	-4331.672795613875	0.2240975594984802
30	-4331.419483116597	-4330.998404411816	5.9	-4331.419483116597	0.42107870478064435
31	-4331.26521751373	-4330.814616544708	6.1	-4331.26521751373	0.4506009690219106
32	-4331.135182798769	-4331.681164562929	6.3	-4331.135182798769	-0.5459817641593303
33	-4331.088907066931	-4331.418970230656	6.5	-4331.088907066931	-0.33006316372447775
34	-4330.849124609576	-4330.684704342666	6.7	-4330.849124609576	0.1644202669102175
35	-4330.589009039778	-4330.60226541605	6.8	-4330.589009039778	-0.013256376272050119
36	-4330.584786891928	-4330.429837593702	7.0	-4330.584786891928	0.15494929822624037
37	-4330.252180817235	-4330.828307358046	7.2	-4330.252180817235	-0.5761265408106637
38	-4330.143020016077	-4330.484659039781	7.4	-4330.143020016077	-0.3416390237044624
39	-4330.140573497314	-4329.839901010404	7.7	-4330.140573497314	0.30067248691048243
40	-4330.120010417852	-4329.742617246402	7.9	-4330.120010417852	0.37739317145003626
41	-4330.067311582055	-4329.880759080315	8.1	-4330.067311582055	0.1865525017391756
42	-4330.04996441965	-4329.674085093552	8.3	-4330.04996441965	0.3758793260972213
43	-4330.0212944326795	-4329.701962337189	8.5	-4330.0212944326795	0.3193320954908716
44	-4329.967971769327	-4329.5949737960245	8.7	-4329.967971769327	0.37299797330253925
45	-4329.958161562542	-4329.57310700671	8.9	-4329.958161562542	0.38505455583165515
