Sample	posterior	ESS(posterior)	likelihood	prior	
0	-7464.850329771664	6.4	-7451.626501572526	-13.223828199138929	
1	-7463.478608294956	6.6	-7450.681002237991	-12.797606056964836	
2	-7463.478608294956	6.6	-7450.681002237991	-12.797606056964836	
3	-7458.942215484116	6.7	-7447.9824065771945	-10.959808906921591	
4	-7458.175552175143	6.9	-7446.615762995976	-11.559789179167161	
5	-7462.495056416075	7.1	-7445.880784573431	-16.614271842644733	
6	-7458.992267514302	5.9	-7445.6881733161845	-13.304094198117086	
7	-7456.696599752166	6.1	-7445.0983811486785	-11.598218603486671	
