Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
0	-12375.2580915171	-12378.702469338934	N	-12375.2580915171	-3.44437782183466
1	-10009.746674325643	-10015.775912943824	2.0	-10009.746674325643	-6.029238618180523
2	-9871.158144669027	-9876.344178847374	3.0	-9871.158144669027	-5.186034178346945
3	-9652.050345047039	-9655.115165677358	4.0	-9652.050345047039	-3.0648206303195984
4	-8476.80118976029	-8490.354753492438	4.3	-8476.80118976029	-13.55356373214902
5	-8425.579595582672	-8437.689217947494	3.5	-8425.579595582672	-12.109622364821265
6	-8079.817074560115	-8087.698826313156	3.1	-8079.817074560115	-7.881751753041724
7	-7931.976006257816	-7949.195582064818	3.1	-7931.976006257816	-17.21957580700198
8	-7890.3271762844215	-7906.249775630118	3.2	-7890.3271762844215	-15.922599345697055
9	-7683.811264108725	-7699.482799257428	2.6	-7683.811264108725	-15.671535148703843
10	-7633.9527852513675	-7645.023047443289	2.8	-7633.9527852513675	-11.070262191922094
11	-7573.107674220996	-7580.070458328813	2.9	-7573.107674220996	-6.962784107816997
12	-7526.0303640753955	-7540.890494613176	2.9	-7526.0303640753955	-14.860130537780837
13	-7519.183056138078	-7528.776180894947	2.9	-7519.183056138078	-9.593124756869013
14	-7504.908171079386	-7520.669851723842	3.0	-7504.908171079386	-15.761680644455868
15	-7499.356374582818	-7508.709257511737	3.1	-7499.356374582818	-9.352882928919257
16	-7498.231524364317	-7510.6106934651425	3.3	-7498.231524364317	-12.37916910082589
17	-7485.938300262032	-7500.173298085993	3.4	-7485.938300262032	-14.234997823961873
18	-7484.997374375602	-7497.821133383132	3.5	-7484.997374375602	-12.823759007530539
19	-7476.302127861622	-7495.339346547168	3.9	-7476.302127861622	-19.03721868554617
20	-7476.180488197677	-7497.2170932381205	4.0	-7476.180488197677	-21.036605040443625
21	-7475.064763898442	-7490.032092841607	4.1	-7475.064763898442	-14.967328943164873
22	-7472.114050702353	-7486.532249491211	4.2	-7472.114050702353	-14.418198788857742
