"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-7490.88423029772,6.79198373205269,1.36718987402587e-13,5.50776201536939
"2","GTR","relaxed_log_normal","yule",-7478.60482763351,5.3924868501474,0.0000000294242669005516,7.74265813163145
"3","GTR","strict","birth_death",-7494.1847589693,6.41193585387232,5.03996410904882e-15,5.83504680853335
"4","GTR","strict","yule",-7482.11038246025,5.82708794127673,0.000000000883613889736005,7.68586440895266
"5","HKY","relaxed_log_normal","birth_death",-7463.84310850002,4.48462220197608,0.0757946958188849,6.35621368809027
"6","HKY","relaxed_log_normal","yule",-7467.90074465078,5.06090062719635,0.0013104782716347,4.66825104947797
"7","HKY","strict","birth_death",-7488.35446384358,7.31791804834759,1.71590185879272e-12,11.7184470119969
"8","HKY","strict","yule",-7467.44669462358,4.04634542481537,0.0020635796947835,5.66590645474684
"9","JC69","relaxed_log_normal","birth_death",-7462.55156785806,3.77130968324125,0.275770488439136,6.20522832668198
"10","JC69","relaxed_log_normal","yule",-7461.70367289629,3.74094750359739,0.64384880128378,4.82545946018405
"11","JC69","strict","birth_death",-7469.5498905019,4.54362725191687,0.000251892293976147,4.64273840898638
"12","TN93","relaxed_log_normal","birth_death",-7487.46057880456,5.60111599989109,4.19470848563428e-12,7.26954460306711
"13","TN93","relaxed_log_normal","yule",-7468.2119304779,4.65814507043439,0.000960027197989043,3.64661492904601
"14","TN93","strict","birth_death",-7480.31051928456,5.95070957360201,0.00000000534482117607442,6.8644484587958
"15","TN93","strict","yule",-7481.69318610694,5.94836514535492,0.00000000134106123271368,7.23309199991577
